n	d	Condition	count
73	0	107319A_TLS_1h	13545
73	0	107321A_TLS_2h	13542
73	0	107323A_TLS_4h	7909
73	0	107325A_TLS_8h	3926
73	0	107347B_TLS_0h_no4sU	16499
73	0	107349B_TLS_1h	14041
73	0	107351B_TLS_2h	11920
73	0	107353B_TLS_4h	7853
73	0	107355B_TLS_8h	4190
73	1	107317A_TLS_0h_no4sU	327
73	1	107319A_TLS_1h	1434
73	1	107321A_TLS_2h	3598
73	1	107323A_TLS_4h	4160
73	1	107325A_TLS_8h	3618
73	1	107347B_TLS_0h_no4sU	368
73	1	107349B_TLS_1h	1605
73	1	107351B_TLS_2h	2481
73	1	107353B_TLS_4h	3914
73	1	107355B_TLS_8h	4166
7	0	107317A_TLS_0h_no4sU	314336
7	0	107319A_TLS_1h	272760
7	0	107321A_TLS_2h	293006
7	0	107323A_TLS_4h	227935
7	0	107325A_TLS_8h	230790
7	0	107347B_TLS_0h_no4sU	319373
7	0	107349B_TLS_1h	256570
7	0	107351B_TLS_2h	280386
7	0	107353B_TLS_4h	278149
7	0	107355B_TLS_8h	184142
73	2	107317A_TLS_0h_no4sU	8
73	2	107319A_TLS_1h	392
73	2	107321A_TLS_2h	1711
73	2	107323A_TLS_4h	2614
73	2	107325A_TLS_8h	2787
73	2	107347B_TLS_0h_no4sU	6
73	2	107349B_TLS_1h	551
73	2	107351B_TLS_2h	1442
73	2	107353B_TLS_4h	3248
73	2	107355B_TLS_8h	3794
7	1	107317A_TLS_0h_no4sU	1562
7	1	107319A_TLS_1h	3879
7	1	107321A_TLS_2h	12553
7	1	107323A_TLS_4h	18975
7	1	107325A_TLS_8h	30509
7	1	107347B_TLS_0h_no4sU	1771
7	1	107349B_TLS_1h	4076
7	1	107351B_TLS_2h	12613
7	1	107353B_TLS_4h	29013
7	1	107355B_TLS_8h	27450
73	3	107319A_TLS_1h	83
73	3	107321A_TLS_2h	685
73	3	107323A_TLS_4h	1364
73	3	107325A_TLS_8h	1513
73	3	107347B_TLS_0h_no4sU	2
73	3	107349B_TLS_1h	188
73	3	107351B_TLS_2h	757
73	3	107353B_TLS_4h	2060
73	3	107355B_TLS_8h	2595
7	2	107317A_TLS_0h_no4sU	18
7	2	107319A_TLS_1h	88
7	2	107321A_TLS_2h	662
7	2	107323A_TLS_4h	1330
7	2	107325A_TLS_8h	2534
7	2	107347B_TLS_0h_no4sU	10
7	2	107349B_TLS_1h	143
7	2	107351B_TLS_2h	906
7	2	107353B_TLS_4h	2817
7	2	107355B_TLS_8h	2717
73	4	107319A_TLS_1h	23
73	4	107321A_TLS_2h	256
73	4	107323A_TLS_4h	602
73	4	107325A_TLS_8h	749
73	4	107349B_TLS_1h	81
73	4	107351B_TLS_2h	392
73	4	107353B_TLS_4h	1089
73	4	107355B_TLS_8h	1432
7	3	107317A_TLS_0h_no4sU	1
7	3	107319A_TLS_1h	1
7	3	107321A_TLS_2h	33
7	3	107323A_TLS_4h	62
7	3	107325A_TLS_8h	135
7	3	107347B_TLS_0h_no4sU	3
7	3	107349B_TLS_1h	7
7	3	107351B_TLS_2h	52
7	3	107353B_TLS_4h	172
7	3	107355B_TLS_8h	164
73	5	107319A_TLS_1h	7
73	5	107321A_TLS_2h	80
73	5	107323A_TLS_4h	216
73	5	107325A_TLS_8h	309
73	5	107349B_TLS_1h	24
73	5	107351B_TLS_2h	185
73	5	107353B_TLS_4h	611
73	5	107355B_TLS_8h	799
73	6	107319A_TLS_1h	1
73	6	107321A_TLS_2h	24
73	6	107323A_TLS_4h	86
73	6	107325A_TLS_8h	128
73	6	107349B_TLS_1h	6
73	6	107351B_TLS_2h	71
73	6	107353B_TLS_4h	252
73	6	107355B_TLS_8h	312
7	4	107317A_TLS_0h_no4sU	1
7	4	107321A_TLS_2h	2
7	4	107323A_TLS_4h	3
7	4	107325A_TLS_8h	7
7	4	107347B_TLS_0h_no4sU	3
7	4	107351B_TLS_2h	1
7	4	107353B_TLS_4h	8
7	4	107355B_TLS_8h	8
73	7	107321A_TLS_2h	6
73	7	107323A_TLS_4h	26
73	7	107325A_TLS_8h	44
73	7	107349B_TLS_1h	1
73	7	107351B_TLS_2h	22
73	7	107353B_TLS_4h	97
73	7	107355B_TLS_8h	145
7	5	107353B_TLS_4h	1
73	8	107319A_TLS_1h	1
73	8	107321A_TLS_2h	2
73	8	107323A_TLS_4h	6
73	8	107325A_TLS_8h	18
73	8	107349B_TLS_1h	1
73	8	107351B_TLS_2h	15
73	8	107353B_TLS_4h	46
73	8	107355B_TLS_8h	66
73	9	107321A_TLS_2h	1
73	9	107323A_TLS_4h	3
73	9	107325A_TLS_8h	6
73	9	107351B_TLS_2h	1
73	9	107353B_TLS_4h	10
73	9	107355B_TLS_8h	22
73	10	107325A_TLS_8h	1
73	10	107351B_TLS_2h	1
73	10	107353B_TLS_4h	2
73	10	107355B_TLS_8h	1
74	0	107317A_TLS_0h_no4sU	12529
74	0	107319A_TLS_1h	11570
74	0	107321A_TLS_2h	11582
74	0	107323A_TLS_4h	6896
74	0	107325A_TLS_8h	3212
74	0	107347B_TLS_0h_no4sU	14045
74	0	107349B_TLS_1h	12171
74	0	107351B_TLS_2h	10084
74	0	107353B_TLS_4h	6690
74	0	107355B_TLS_8h	3509
74	1	107317A_TLS_0h_no4sU	298
74	1	107319A_TLS_1h	1209
74	1	107321A_TLS_2h	3104
74	1	107323A_TLS_4h	3449
74	1	107325A_TLS_8h	3059
74	1	107347B_TLS_0h_no4sU	302
74	1	107349B_TLS_1h	1301
74	1	107351B_TLS_2h	2100
74	1	107353B_TLS_4h	3306
74	1	107355B_TLS_8h	3581
8	0	107317A_TLS_0h_no4sU	315989
8	0	107319A_TLS_1h	275027
8	0	107321A_TLS_2h	294123
8	0	107323A_TLS_4h	228845
8	0	107325A_TLS_8h	229437
8	0	107347B_TLS_0h_no4sU	322016
8	0	107349B_TLS_1h	260497
8	0	107351B_TLS_2h	284227
8	0	107353B_TLS_4h	278313
8	0	107355B_TLS_8h	185752
74	2	107317A_TLS_0h_no4sU	9
74	2	107319A_TLS_1h	333
74	2	107321A_TLS_2h	1507
74	2	107323A_TLS_4h	2235
74	2	107325A_TLS_8h	2323
74	2	107347B_TLS_0h_no4sU	13
74	2	107349B_TLS_1h	488
74	2	107351B_TLS_2h	1263
74	2	107353B_TLS_4h	2670
74	2	107355B_TLS_8h	3243
8	1	107317A_TLS_0h_no4sU	1761
8	1	107319A_TLS_1h	4271
8	1	107321A_TLS_2h	14293
8	1	107323A_TLS_4h	21572
8	1	107325A_TLS_8h	34208
8	1	107347B_TLS_0h_no4sU	1934
8	1	107349B_TLS_1h	4521
8	1	107351B_TLS_2h	14299
8	1	107353B_TLS_4h	32687
8	1	107355B_TLS_8h	31602
74	3	107317A_TLS_0h_no4sU	2
74	3	107319A_TLS_1h	99
74	3	107321A_TLS_2h	645
74	3	107323A_TLS_4h	1130
74	3	107325A_TLS_8h	1265
74	3	107347B_TLS_0h_no4sU	1
74	3	107349B_TLS_1h	194
74	3	107351B_TLS_2h	705
74	3	107353B_TLS_4h	1602
74	3	107355B_TLS_8h	2245
8	2	107317A_TLS_0h_no4sU	14
8	2	107319A_TLS_1h	124
8	2	107321A_TLS_2h	874
8	2	107323A_TLS_4h	1801
8	2	107325A_TLS_8h	3240
8	2	107347B_TLS_0h_no4sU	9
8	2	107349B_TLS_1h	216
8	2	107351B_TLS_2h	1183
8	2	107353B_TLS_4h	3527
8	2	107355B_TLS_8h	3593
74	4	107317A_TLS_0h_no4sU	1
74	4	107319A_TLS_1h	20
74	4	107321A_TLS_2h	256
74	4	107323A_TLS_4h	512
74	4	107325A_TLS_8h	638
74	4	107349B_TLS_1h	61
74	4	107351B_TLS_2h	332
74	4	107353B_TLS_4h	961
74	4	107355B_TLS_8h	1238
74	5	107319A_TLS_1h	5
74	5	107321A_TLS_2h	78
74	5	107323A_TLS_4h	214
74	5	107325A_TLS_8h	250
74	5	107349B_TLS_1h	20
74	5	107351B_TLS_2h	136
74	5	107353B_TLS_4h	465
74	5	107355B_TLS_8h	613
8	3	107319A_TLS_1h	6
8	3	107321A_TLS_2h	44
8	3	107323A_TLS_4h	108
8	3	107325A_TLS_8h	189
8	3	107347B_TLS_0h_no4sU	2
8	3	107349B_TLS_1h	19
8	3	107351B_TLS_2h	94
8	3	107353B_TLS_4h	279
8	3	107355B_TLS_8h	258
74	6	107319A_TLS_1h	1
74	6	107321A_TLS_2h	26
74	6	107323A_TLS_4h	60
74	6	107325A_TLS_8h	98
74	6	107349B_TLS_1h	6
74	6	107351B_TLS_2h	80
74	6	107353B_TLS_4h	230
74	6	107355B_TLS_8h	297
8	4	107321A_TLS_2h	4
8	4	107323A_TLS_4h	5
8	4	107325A_TLS_8h	13
8	4	107347B_TLS_0h_no4sU	1
8	4	107351B_TLS_2h	8
8	4	107353B_TLS_4h	9
8	4	107355B_TLS_8h	12
74	7	107319A_TLS_1h	1
74	7	107321A_TLS_2h	7
74	7	107323A_TLS_4h	33
74	7	107325A_TLS_8h	37
74	7	107349B_TLS_1h	1
74	7	107351B_TLS_2h	25
74	7	107353B_TLS_4h	88
74	7	107355B_TLS_8h	132
8	5	107325A_TLS_8h	0
8	5	107351B_TLS_2h	3
8	5	107353B_TLS_4h	1
74	8	107321A_TLS_2h	5
74	8	107323A_TLS_4h	9
74	8	107325A_TLS_8h	14
74	8	107349B_TLS_1h	4
74	8	107351B_TLS_2h	5
74	8	107353B_TLS_4h	54
74	8	107355B_TLS_8h	50
74	9	107323A_TLS_4h	1
74	9	107325A_TLS_8h	2
74	9	107349B_TLS_1h	1
74	9	107351B_TLS_2h	4
74	9	107353B_TLS_4h	11
74	9	107355B_TLS_8h	16
74	10	107323A_TLS_4h	1
74	10	107351B_TLS_2h	1
74	10	107353B_TLS_4h	2
74	10	107355B_TLS_8h	3
75	0	107317A_TLS_0h_no4sU	10652
75	0	107319A_TLS_1h	9426
75	0	107321A_TLS_2h	9865
75	0	107323A_TLS_4h	5815
75	0	107325A_TLS_8h	2593
75	0	107347B_TLS_0h_no4sU	11656
75	0	107349B_TLS_1h	10523
75	0	107351B_TLS_2h	8356
75	0	107353B_TLS_4h	5637
75	0	107355B_TLS_8h	3008
75	1	107317A_TLS_0h_no4sU	251
75	1	107319A_TLS_1h	1059
75	1	107321A_TLS_2h	2602
75	1	107323A_TLS_4h	2963
75	1	107325A_TLS_8h	2498
75	1	107347B_TLS_0h_no4sU	268
75	1	107349B_TLS_1h	1033
75	1	107351B_TLS_2h	1730
75	1	107353B_TLS_4h	2810
75	1	107355B_TLS_8h	3094
9	0	107317A_TLS_0h_no4sU	318730
9	0	107319A_TLS_1h	276736
9	0	107321A_TLS_2h	296771
9	0	107323A_TLS_4h	229995
9	0	107325A_TLS_8h	229272
9	0	107347B_TLS_0h_no4sU	325621
9	0	107349B_TLS_1h	262163
9	0	107351B_TLS_2h	287954
9	0	107353B_TLS_4h	278390
9	0	107355B_TLS_8h	187903
75	2	107317A_TLS_0h_no4sU	9
75	2	107319A_TLS_1h	310
75	2	107321A_TLS_2h	1300
75	2	107323A_TLS_4h	1966
75	2	107325A_TLS_8h	1878
75	2	107347B_TLS_0h_no4sU	18
75	2	107349B_TLS_1h	403
75	2	107351B_TLS_2h	1097
75	2	107353B_TLS_4h	2234
75	2	107355B_TLS_8h	2637
9	1	107317A_TLS_0h_no4sU	2003
9	1	107319A_TLS_1h	4754
9	1	107321A_TLS_2h	15865
9	1	107323A_TLS_4h	23861
9	1	107325A_TLS_8h	37470
9	1	107347B_TLS_0h_no4sU	2000
9	1	107349B_TLS_1h	5080
9	1	107351B_TLS_2h	15807
9	1	107353B_TLS_4h	35904
9	1	107355B_TLS_8h	34995
75	3	107317A_TLS_0h_no4sU	1
75	3	107319A_TLS_1h	95
75	3	107321A_TLS_2h	531
75	3	107323A_TLS_4h	965
75	3	107325A_TLS_8h	1143
75	3	107347B_TLS_0h_no4sU	3
75	3	107349B_TLS_1h	141
75	3	107351B_TLS_2h	564
75	3	107353B_TLS_4h	1457
75	3	107355B_TLS_8h	1871
9	2	107317A_TLS_0h_no4sU	18
9	2	107319A_TLS_1h	167
9	2	107321A_TLS_2h	1130
9	2	107323A_TLS_4h	2202
9	2	107325A_TLS_8h	4082
9	2	107347B_TLS_0h_no4sU	21
9	2	107349B_TLS_1h	252
9	2	107351B_TLS_2h	1536
9	2	107353B_TLS_4h	4531
9	2	107355B_TLS_8h	4522
75	4	107319A_TLS_1h	23
75	4	107321A_TLS_2h	208
75	4	107323A_TLS_4h	405
75	4	107325A_TLS_8h	515
75	4	107349B_TLS_1h	50
75	4	107351B_TLS_2h	324
75	4	107353B_TLS_4h	811
75	4	107355B_TLS_8h	1055
9	3	107317A_TLS_0h_no4sU	3
9	3	107319A_TLS_1h	6
9	3	107321A_TLS_2h	51
9	3	107323A_TLS_4h	160
9	3	107325A_TLS_8h	311
9	3	107347B_TLS_0h_no4sU	2
9	3	107349B_TLS_1h	15
9	3	107351B_TLS_2h	116
9	3	107353B_TLS_4h	387
9	3	107355B_TLS_8h	395
75	5	107317A_TLS_0h_no4sU	1
75	5	107319A_TLS_1h	3
75	5	107321A_TLS_2h	67
75	5	107323A_TLS_4h	157
75	5	107325A_TLS_8h	210
75	5	107349B_TLS_1h	15
75	5	107351B_TLS_2h	129
75	5	107353B_TLS_4h	439
75	5	107355B_TLS_8h	592
9	4	107317A_TLS_0h_no4sU	2
9	4	107321A_TLS_2h	6
9	4	107323A_TLS_4h	10
9	4	107325A_TLS_8h	19
9	4	107349B_TLS_1h	1
9	4	107351B_TLS_2h	8
9	4	107353B_TLS_4h	26
9	4	107355B_TLS_8h	22
75	6	107319A_TLS_1h	1
75	6	107321A_TLS_2h	21
75	6	107323A_TLS_4h	74
75	6	107325A_TLS_8h	93
75	6	107349B_TLS_1h	3
75	6	107351B_TLS_2h	59
75	6	107353B_TLS_4h	205
75	6	107355B_TLS_8h	266
75	7	107321A_TLS_2h	8
75	7	107323A_TLS_4h	28
75	7	107325A_TLS_8h	31
75	7	107349B_TLS_1h	2
75	7	107351B_TLS_2h	22
75	7	107353B_TLS_4h	81
75	7	107355B_TLS_8h	115
9	5	107323A_TLS_4h	1
9	5	107325A_TLS_8h	1
9	5	107351B_TLS_2h	1
9	5	107353B_TLS_4h	1
75	8	107321A_TLS_2h	1
75	8	107323A_TLS_4h	7
75	8	107325A_TLS_8h	8
75	8	107351B_TLS_2h	15
75	8	107353B_TLS_4h	38
75	8	107355B_TLS_8h	48
75	9	107321A_TLS_2h	1
75	9	107323A_TLS_4h	2
75	9	107325A_TLS_8h	2
75	9	107349B_TLS_1h	1
75	9	107351B_TLS_2h	2
75	9	107353B_TLS_4h	17
75	9	107355B_TLS_8h	17
75	10	107349B_TLS_1h	1
75	10	107353B_TLS_4h	5
75	10	107355B_TLS_8h	1
76	0	107317A_TLS_0h_no4sU	8657
76	0	107319A_TLS_1h	8180
76	0	107321A_TLS_2h	8261
76	0	107323A_TLS_4h	4839
76	0	107325A_TLS_8h	2094
76	0	107347B_TLS_0h_no4sU	9791
76	0	107349B_TLS_1h	8485
76	0	107351B_TLS_2h	6898
76	0	107353B_TLS_4h	4809
76	0	107355B_TLS_8h	2497
76	1	107317A_TLS_0h_no4sU	215
76	1	107319A_TLS_1h	856
76	1	107321A_TLS_2h	2194
76	1	107323A_TLS_4h	2573
76	1	107325A_TLS_8h	2028
76	1	107347B_TLS_0h_no4sU	220
76	1	107349B_TLS_1h	941
76	1	107351B_TLS_2h	1453
76	1	107353B_TLS_4h	2322
76	1	107355B_TLS_8h	2477
10	0	107317A_TLS_0h_no4sU	316731
10	0	107319A_TLS_1h	274642
10	0	107321A_TLS_2h	294252
10	0	107323A_TLS_4h	229011
10	0	107325A_TLS_8h	224842
10	0	107347B_TLS_0h_no4sU	324553
10	0	107349B_TLS_1h	261813
10	0	107351B_TLS_2h	288901
10	0	107353B_TLS_4h	275608
10	0	107355B_TLS_8h	186998
76	2	107317A_TLS_0h_no4sU	9
76	2	107319A_TLS_1h	233
76	2	107321A_TLS_2h	1069
76	2	107323A_TLS_4h	1649
76	2	107325A_TLS_8h	1572
76	2	107347B_TLS_0h_no4sU	10
76	2	107349B_TLS_1h	327
76	2	107351B_TLS_2h	913
76	2	107353B_TLS_4h	1925
76	2	107355B_TLS_8h	2303
10	1	107317A_TLS_0h_no4sU	2119
10	1	107319A_TLS_1h	5086
10	1	107321A_TLS_2h	17185
10	1	107323A_TLS_4h	25972
10	1	107325A_TLS_8h	40305
10	1	107347B_TLS_0h_no4sU	2218
10	1	107349B_TLS_1h	5474
10	1	107351B_TLS_2h	17017
10	1	107353B_TLS_4h	38971
10	1	107355B_TLS_8h	38168
76	3	107319A_TLS_1h	57
76	3	107321A_TLS_2h	462
76	3	107323A_TLS_4h	789
76	3	107325A_TLS_8h	928
76	3	107347B_TLS_0h_no4sU	2
76	3	107349B_TLS_1h	141
76	3	107351B_TLS_2h	493
76	3	107353B_TLS_4h	1172
76	3	107355B_TLS_8h	1503
10	2	107317A_TLS_0h_no4sU	14
10	2	107319A_TLS_1h	193
10	2	107321A_TLS_2h	1314
10	2	107323A_TLS_4h	2577
10	2	107325A_TLS_8h	4748
10	2	107347B_TLS_0h_no4sU	15
10	2	107349B_TLS_1h	304
10	2	107351B_TLS_2h	1843
10	2	107353B_TLS_4h	5398
10	2	107355B_TLS_8h	5561
76	4	107319A_TLS_1h	22
76	4	107321A_TLS_2h	182
76	4	107323A_TLS_4h	364
76	4	107325A_TLS_8h	497
76	4	107349B_TLS_1h	72
76	4	107351B_TLS_2h	261
76	4	107353B_TLS_4h	680
76	4	107355B_TLS_8h	981
10	3	107317A_TLS_0h_no4sU	1
10	3	107319A_TLS_1h	18
10	3	107321A_TLS_2h	73
10	3	107323A_TLS_4h	226
10	3	107325A_TLS_8h	413
10	3	107347B_TLS_0h_no4sU	1
10	3	107349B_TLS_1h	24
10	3	107351B_TLS_2h	147
10	3	107353B_TLS_4h	513
10	3	107355B_TLS_8h	521
76	5	107319A_TLS_1h	1
76	5	107321A_TLS_2h	69
76	5	107323A_TLS_4h	162
76	5	107325A_TLS_8h	169
76	5	107347B_TLS_0h_no4sU	1
76	5	107349B_TLS_1h	15
76	5	107351B_TLS_2h	98
76	5	107353B_TLS_4h	367
76	5	107355B_TLS_8h	469
10	4	107319A_TLS_1h	2
10	4	107321A_TLS_2h	4
10	4	107323A_TLS_4h	17
10	4	107325A_TLS_8h	29
10	4	107349B_TLS_1h	1
10	4	107351B_TLS_2h	8
10	4	107353B_TLS_4h	43
10	4	107355B_TLS_8h	41
76	6	107321A_TLS_2h	25
76	6	107323A_TLS_4h	60
76	6	107325A_TLS_8h	85
76	6	107349B_TLS_1h	5
76	6	107351B_TLS_2h	62
76	6	107353B_TLS_4h	183
76	6	107355B_TLS_8h	231
76	7	107321A_TLS_2h	5
76	7	107323A_TLS_4h	18
76	7	107325A_TLS_8h	32
76	7	107349B_TLS_1h	1
76	7	107351B_TLS_2h	15
76	7	107353B_TLS_4h	72
76	7	107355B_TLS_8h	91
10	5	107321A_TLS_2h	1
10	5	107323A_TLS_4h	1
10	5	107325A_TLS_8h	2
10	5	107353B_TLS_4h	4
10	5	107355B_TLS_8h	2
76	8	107321A_TLS_2h	1
76	8	107323A_TLS_4h	7
76	8	107325A_TLS_8h	5
76	8	107349B_TLS_1h	2
76	8	107351B_TLS_2h	3
76	8	107353B_TLS_4h	31
76	8	107355B_TLS_8h	41
76	9	107323A_TLS_4h	1
76	9	107325A_TLS_8h	4
76	9	107351B_TLS_2h	2
76	9	107353B_TLS_4h	18
76	9	107355B_TLS_8h	10
76	10	107323A_TLS_4h	1
76	10	107325A_TLS_8h	1
76	10	107353B_TLS_4h	1
76	10	107355B_TLS_8h	5
76	11	107353B_TLS_4h	1
77	0	107317A_TLS_0h_no4sU	7255
77	0	107319A_TLS_1h	6663
77	0	107321A_TLS_2h	6791
77	0	107323A_TLS_4h	3948
77	0	107325A_TLS_8h	1783
77	0	107347B_TLS_0h_no4sU	7976
77	0	107349B_TLS_1h	7079
77	0	107351B_TLS_2h	5772
77	0	107353B_TLS_4h	3829
77	0	107355B_TLS_8h	2076
77	1	107317A_TLS_0h_no4sU	164
77	1	107319A_TLS_1h	721
77	1	107321A_TLS_2h	1840
77	1	107323A_TLS_4h	2097
77	1	107325A_TLS_8h	1649
77	1	107347B_TLS_0h_no4sU	194
77	1	107349B_TLS_1h	763
77	1	107351B_TLS_2h	1231
77	1	107353B_TLS_4h	1863
77	1	107355B_TLS_8h	2095
11	0	107317A_TLS_0h_no4sU	318246
11	0	107319A_TLS_1h	276444
11	0	107321A_TLS_2h	296106
11	0	107323A_TLS_4h	229546
11	0	107325A_TLS_8h	223831
11	0	107347B_TLS_0h_no4sU	326972
11	0	107349B_TLS_1h	262889
11	0	107351B_TLS_2h	291086
11	0	107353B_TLS_4h	274428
11	0	107355B_TLS_8h	188500
77	2	107317A_TLS_0h_no4sU	12
77	2	107319A_TLS_1h	191
77	2	107321A_TLS_2h	978
77	2	107323A_TLS_4h	1352
77	2	107325A_TLS_8h	1295
77	2	107347B_TLS_0h_no4sU	11
77	2	107349B_TLS_1h	296
77	2	107351B_TLS_2h	734
77	2	107353B_TLS_4h	1534
77	2	107355B_TLS_8h	1905
11	1	107317A_TLS_0h_no4sU	2408
11	1	107319A_TLS_1h	5762
11	1	107321A_TLS_2h	18619
11	1	107323A_TLS_4h	27974
11	1	107325A_TLS_8h	43763
11	1	107347B_TLS_0h_no4sU	2487
11	1	107349B_TLS_1h	5944
11	1	107351B_TLS_2h	18728
11	1	107353B_TLS_4h	40965
11	1	107355B_TLS_8h	41432
77	3	107319A_TLS_1h	44
77	3	107321A_TLS_2h	359
77	3	107323A_TLS_4h	717
77	3	107325A_TLS_8h	769
77	3	107347B_TLS_0h_no4sU	1
77	3	107349B_TLS_1h	113
77	3	107351B_TLS_2h	429
77	3	107353B_TLS_4h	965
77	3	107355B_TLS_8h	1263
77	4	107319A_TLS_1h	15
77	4	107321A_TLS_2h	124
77	4	107323A_TLS_4h	316
77	4	107325A_TLS_8h	365
77	4	107349B_TLS_1h	51
77	4	107351B_TLS_2h	201
77	4	107353B_TLS_4h	587
77	4	107355B_TLS_8h	721
11	2	107317A_TLS_0h_no4sU	23
11	2	107319A_TLS_1h	242
11	2	107321A_TLS_2h	1603
11	2	107323A_TLS_4h	3188
11	2	107325A_TLS_8h	5626
11	2	107347B_TLS_0h_no4sU	17
11	2	107349B_TLS_1h	333
11	2	107351B_TLS_2h	2204
11	2	107353B_TLS_4h	6294
11	2	107355B_TLS_8h	6353
11	3	107317A_TLS_0h_no4sU	2
11	3	107319A_TLS_1h	5
11	3	107321A_TLS_2h	114
11	3	107323A_TLS_4h	316
11	3	107325A_TLS_8h	491
11	3	107347B_TLS_0h_no4sU	2
11	3	107349B_TLS_1h	34
11	3	107351B_TLS_2h	217
11	3	107353B_TLS_4h	699
11	3	107355B_TLS_8h	712
77	5	107319A_TLS_1h	4
77	5	107321A_TLS_2h	43
77	5	107323A_TLS_4h	106
77	5	107325A_TLS_8h	173
77	5	107349B_TLS_1h	20
77	5	107351B_TLS_2h	97
77	5	107353B_TLS_4h	278
77	5	107355B_TLS_8h	411
77	6	107321A_TLS_2h	15
77	6	107323A_TLS_4h	42
77	6	107325A_TLS_8h	67
77	6	107349B_TLS_1h	5
77	6	107351B_TLS_2h	40
77	6	107353B_TLS_4h	141
77	6	107355B_TLS_8h	202
11	4	107319A_TLS_1h	1
11	4	107321A_TLS_2h	5
11	4	107323A_TLS_4h	19
11	4	107325A_TLS_8h	28
11	4	107349B_TLS_1h	2
11	4	107351B_TLS_2h	16
11	4	107353B_TLS_4h	61
11	4	107355B_TLS_8h	66
77	7	107321A_TLS_2h	2
77	7	107323A_TLS_4h	25
77	7	107325A_TLS_8h	24
77	7	107349B_TLS_1h	2
77	7	107351B_TLS_2h	16
77	7	107353B_TLS_4h	65
77	7	107355B_TLS_8h	75
11	5	107323A_TLS_4h	3
11	5	107325A_TLS_8h	2
11	5	107351B_TLS_2h	2
11	5	107353B_TLS_4h	8
11	5	107355B_TLS_8h	2
77	8	107321A_TLS_2h	1
77	8	107323A_TLS_4h	7
77	8	107325A_TLS_8h	8
77	8	107349B_TLS_1h	1
77	8	107351B_TLS_2h	6
77	8	107353B_TLS_4h	21
77	8	107355B_TLS_8h	32
77	9	107325A_TLS_8h	3
77	9	107353B_TLS_4h	12
77	9	107355B_TLS_8h	13
77	10	107353B_TLS_4h	1
77	10	107355B_TLS_8h	4
78	0	107317A_TLS_0h_no4sU	6029
78	0	107319A_TLS_1h	5388
78	0	107321A_TLS_2h	5414
78	0	107323A_TLS_4h	3177
78	0	107325A_TLS_8h	1406
78	0	107347B_TLS_0h_no4sU	6516
78	0	107349B_TLS_1h	5678
78	0	107351B_TLS_2h	4505
78	0	107353B_TLS_4h	2968
78	0	107355B_TLS_8h	1609
78	1	107317A_TLS_0h_no4sU	144
78	1	107319A_TLS_1h	553
78	1	107321A_TLS_2h	1520
78	1	107323A_TLS_4h	1637
78	1	107325A_TLS_8h	1379
78	1	107347B_TLS_0h_no4sU	174
78	1	107349B_TLS_1h	628
78	1	107351B_TLS_2h	1007
78	1	107353B_TLS_4h	1575
78	1	107355B_TLS_8h	1615
12	0	107317A_TLS_0h_no4sU	318573
12	0	107319A_TLS_1h	275935
12	0	107321A_TLS_2h	295431
12	0	107323A_TLS_4h	228688
12	0	107325A_TLS_8h	221550
12	0	107347B_TLS_0h_no4sU	326561
12	0	107349B_TLS_1h	263864
12	0	107351B_TLS_2h	291530
12	0	107353B_TLS_4h	272585
12	0	107355B_TLS_8h	187655
78	2	107317A_TLS_0h_no4sU	4
78	2	107319A_TLS_1h	182
78	2	107321A_TLS_2h	743
78	2	107323A_TLS_4h	1095
78	2	107325A_TLS_8h	1005
78	2	107347B_TLS_0h_no4sU	16
78	2	107349B_TLS_1h	209
78	2	107351B_TLS_2h	541
78	2	107353B_TLS_4h	1186
78	2	107355B_TLS_8h	1457
12	1	107317A_TLS_0h_no4sU	2578
12	1	107319A_TLS_1h	6193
12	1	107321A_TLS_2h	19878
12	1	107323A_TLS_4h	30002
12	1	107325A_TLS_8h	46410
12	1	107347B_TLS_0h_no4sU	2664
12	1	107349B_TLS_1h	6366
12	1	107351B_TLS_2h	19867
12	1	107353B_TLS_4h	43738
12	1	107355B_TLS_8h	44051
78	3	107317A_TLS_0h_no4sU	1
78	3	107319A_TLS_1h	55
78	3	107321A_TLS_2h	304
78	3	107323A_TLS_4h	578
78	3	107325A_TLS_8h	696
78	3	107347B_TLS_0h_no4sU	1
78	3	107349B_TLS_1h	92
78	3	107351B_TLS_2h	338
78	3	107353B_TLS_4h	817
78	3	107355B_TLS_8h	1001
12	2	107317A_TLS_0h_no4sU	36
12	2	107319A_TLS_1h	306
12	2	107321A_TLS_2h	1895
12	2	107323A_TLS_4h	3733
12	2	107325A_TLS_8h	6565
12	2	107347B_TLS_0h_no4sU	30
12	2	107349B_TLS_1h	421
12	2	107351B_TLS_2h	2583
12	2	107353B_TLS_4h	7324
12	2	107355B_TLS_8h	7702
78	4	107319A_TLS_1h	13
78	4	107321A_TLS_2h	133
78	4	107323A_TLS_4h	272
78	4	107325A_TLS_8h	298
78	4	107349B_TLS_1h	27
78	4	107351B_TLS_2h	183
78	4	107353B_TLS_4h	483
78	4	107355B_TLS_8h	676
12	3	107317A_TLS_0h_no4sU	1
12	3	107319A_TLS_1h	15
12	3	107321A_TLS_2h	138
12	3	107323A_TLS_4h	337
12	3	107325A_TLS_8h	721
12	3	107349B_TLS_1h	27
12	3	107351B_TLS_2h	270
12	3	107353B_TLS_4h	938
12	3	107355B_TLS_8h	871
