n	d	Condition	count
87	1	107345B_SLAM_8h	76
21	0	107307A_SLAM_0h_no4sU	313710
21	0	107309A_SLAM_1h	247853
21	0	107311A_SLAM_2h	275711
21	0	107313A_SLAM_4h	222961
21	0	107315A_SLAM_8h	190252
21	0	107337B_SLAM_0h_no4sU	350270
21	0	107339B_SLAM_1h	286472
21	0	107341B_SLAM_2h	267549
21	0	107343B_SLAM_4h	277110
21	0	107345B_SLAM_8h	205179
87	2	107307A_SLAM_0h_no4sU	3
87	2	107309A_SLAM_1h	12
87	2	107311A_SLAM_2h	37
87	2	107313A_SLAM_4h	35
87	2	107315A_SLAM_8h	38
87	2	107337B_SLAM_0h_no4sU	3
87	2	107339B_SLAM_1h	20
87	2	107341B_SLAM_2h	36
87	2	107343B_SLAM_4h	83
87	2	107345B_SLAM_8h	76
21	1	107307A_SLAM_0h_no4sU	4800
21	1	107309A_SLAM_1h	9615
21	1	107311A_SLAM_2h	29710
21	1	107313A_SLAM_4h	46938
21	1	107315A_SLAM_8h	67027
21	1	107337B_SLAM_0h_no4sU	5371
21	1	107339B_SLAM_1h	11889
21	1	107341B_SLAM_2h	28536
21	1	107343B_SLAM_4h	67811
21	1	107345B_SLAM_8h	81060
87	3	107307A_SLAM_0h_no4sU	1
87	3	107309A_SLAM_1h	2
87	3	107311A_SLAM_2h	20
87	3	107313A_SLAM_4h	23
87	3	107315A_SLAM_8h	24
87	3	107339B_SLAM_1h	9
87	3	107341B_SLAM_2h	20
87	3	107343B_SLAM_4h	47
87	3	107345B_SLAM_8h	48
21	2	107307A_SLAM_0h_no4sU	77
21	2	107309A_SLAM_1h	752
21	2	107311A_SLAM_2h	4764
21	2	107313A_SLAM_4h	10096
21	2	107315A_SLAM_8h	16911
21	2	107337B_SLAM_0h_no4sU	93
21	2	107339B_SLAM_1h	1257
21	2	107341B_SLAM_2h	6292
21	2	107343B_SLAM_4h	19790
21	2	107345B_SLAM_8h	24971
87	4	107311A_SLAM_2h	5
87	4	107313A_SLAM_4h	9
87	4	107315A_SLAM_8h	11
87	4	107339B_SLAM_1h	4
87	4	107341B_SLAM_2h	15
87	4	107343B_SLAM_4h	34
87	4	107345B_SLAM_8h	35
21	3	107307A_SLAM_0h_no4sU	10
21	3	107309A_SLAM_1h	71
21	3	107311A_SLAM_2h	619
21	3	107313A_SLAM_4h	1756
21	3	107315A_SLAM_8h	3204
21	3	107337B_SLAM_0h_no4sU	5
21	3	107339B_SLAM_1h	175
21	3	107341B_SLAM_2h	1292
21	3	107343B_SLAM_4h	4849
21	3	107345B_SLAM_8h	5723
87	5	107311A_SLAM_2h	5
87	5	107313A_SLAM_4h	4
87	5	107315A_SLAM_8h	8
87	5	107339B_SLAM_1h	1
87	5	107341B_SLAM_2h	6
87	5	107343B_SLAM_4h	7
87	5	107345B_SLAM_8h	15
21	4	107307A_SLAM_0h_no4sU	1
21	4	107309A_SLAM_1h	7
21	4	107311A_SLAM_2h	67
21	4	107313A_SLAM_4h	238
21	4	107315A_SLAM_8h	485
21	4	107339B_SLAM_1h	25
21	4	107341B_SLAM_2h	232
21	4	107343B_SLAM_4h	983
21	4	107345B_SLAM_8h	1230
87	6	107313A_SLAM_4h	1
87	6	107315A_SLAM_8h	2
87	6	107339B_SLAM_1h	1
87	6	107343B_SLAM_4h	10
87	6	107345B_SLAM_8h	4
21	5	107309A_SLAM_1h	2
21	5	107311A_SLAM_2h	9
21	5	107313A_SLAM_4h	30
21	5	107315A_SLAM_8h	62
21	5	107339B_SLAM_1h	6
21	5	107341B_SLAM_2h	37
21	5	107343B_SLAM_4h	173
21	5	107345B_SLAM_8h	227
87	7	107309A_SLAM_1h	1
87	7	107343B_SLAM_4h	6
87	7	107345B_SLAM_8h	2
21	6	107311A_SLAM_2h	2
21	6	107313A_SLAM_4h	3
21	6	107315A_SLAM_8h	9
21	6	107339B_SLAM_1h	1
21	6	107341B_SLAM_2h	7
21	6	107343B_SLAM_4h	20
21	6	107345B_SLAM_8h	17
87	8	107343B_SLAM_4h	2
87	8	107345B_SLAM_8h	2
21	7	107343B_SLAM_4h	10
21	7	107345B_SLAM_8h	5
21	8	107345B_SLAM_8h	2
88	0	107307A_SLAM_0h_no4sU	368
88	0	107309A_SLAM_1h	195
88	0	107311A_SLAM_2h	161
88	0	107313A_SLAM_4h	71
88	0	107315A_SLAM_8h	42
88	0	107337B_SLAM_0h_no4sU	419
88	0	107339B_SLAM_1h	371
88	0	107341B_SLAM_2h	170
88	0	107343B_SLAM_4h	116
88	0	107345B_SLAM_8h	62
88	1	107307A_SLAM_0h_no4sU	14
88	1	107309A_SLAM_1h	29
88	1	107311A_SLAM_2h	55
88	1	107313A_SLAM_4h	39
88	1	107315A_SLAM_8h	46
88	1	107337B_SLAM_0h_no4sU	12
88	1	107339B_SLAM_1h	47
88	1	107341B_SLAM_2h	54
88	1	107343B_SLAM_4h	55
88	1	107345B_SLAM_8h	50
22	0	107307A_SLAM_0h_no4sU	312434
22	0	107309A_SLAM_1h	245520
22	0	107311A_SLAM_2h	274159
22	0	107313A_SLAM_4h	219496
22	0	107315A_SLAM_8h	185574
22	0	107337B_SLAM_0h_no4sU	350381
22	0	107339B_SLAM_1h	284419
22	0	107341B_SLAM_2h	263625
22	0	107343B_SLAM_4h	272986
22	0	107345B_SLAM_8h	200037
88	2	107307A_SLAM_0h_no4sU	1
88	2	107309A_SLAM_1h	10
88	2	107311A_SLAM_2h	39
88	2	107313A_SLAM_4h	25
88	2	107315A_SLAM_8h	29
88	2	107337B_SLAM_0h_no4sU	3
88	2	107339B_SLAM_1h	12
88	2	107341B_SLAM_2h	25
88	2	107343B_SLAM_4h	62
88	2	107345B_SLAM_8h	40
22	1	107307A_SLAM_0h_no4sU	4790
22	1	107309A_SLAM_1h	9588
22	1	107311A_SLAM_2h	30270
22	1	107313A_SLAM_4h	47321
22	1	107315A_SLAM_8h	66928
22	1	107337B_SLAM_0h_no4sU	5673
22	1	107339B_SLAM_1h	11839
22	1	107341B_SLAM_2h	28616
22	1	107343B_SLAM_4h	69054
22	1	107345B_SLAM_8h	80989
88	3	107309A_SLAM_1h	2
88	3	107311A_SLAM_2h	19
88	3	107313A_SLAM_4h	21
88	3	107315A_SLAM_8h	26
88	3	107337B_SLAM_0h_no4sU	1
88	3	107339B_SLAM_1h	6
88	3	107341B_SLAM_2h	12
88	3	107343B_SLAM_4h	31
88	3	107345B_SLAM_8h	40
22	2	107307A_SLAM_0h_no4sU	79
22	2	107309A_SLAM_1h	811
22	2	107311A_SLAM_2h	5029
22	2	107313A_SLAM_4h	10612
22	2	107315A_SLAM_8h	17942
22	2	107337B_SLAM_0h_no4sU	83
22	2	107339B_SLAM_1h	1331
22	2	107341B_SLAM_2h	6565
22	2	107343B_SLAM_4h	21124
22	2	107345B_SLAM_8h	26063
88	4	107309A_SLAM_1h	1
88	4	107311A_SLAM_2h	5
88	4	107313A_SLAM_4h	3
88	4	107315A_SLAM_8h	6
88	4	107341B_SLAM_2h	9
88	4	107343B_SLAM_4h	20
88	4	107345B_SLAM_8h	15
22	3	107307A_SLAM_0h_no4sU	12
22	3	107309A_SLAM_1h	80
22	3	107311A_SLAM_2h	684
22	3	107313A_SLAM_4h	1834
22	3	107315A_SLAM_8h	3515
22	3	107337B_SLAM_0h_no4sU	11
22	3	107339B_SLAM_1h	185
22	3	107341B_SLAM_2h	1418
22	3	107343B_SLAM_4h	5188
22	3	107345B_SLAM_8h	6343
88	5	107309A_SLAM_1h	1
88	5	107311A_SLAM_2h	3
88	5	107313A_SLAM_4h	6
88	5	107315A_SLAM_8h	7
88	5	107341B_SLAM_2h	5
88	5	107343B_SLAM_4h	10
88	5	107345B_SLAM_8h	14
22	4	107307A_SLAM_0h_no4sU	2
22	4	107309A_SLAM_1h	11
22	4	107311A_SLAM_2h	102
22	4	107313A_SLAM_4h	283
22	4	107315A_SLAM_8h	572
22	4	107339B_SLAM_1h	28
22	4	107341B_SLAM_2h	257
22	4	107343B_SLAM_4h	1038
22	4	107345B_SLAM_8h	1342
88	6	107315A_SLAM_8h	1
88	6	107343B_SLAM_4h	5
88	6	107345B_SLAM_8h	7
22	5	107309A_SLAM_1h	1
22	5	107311A_SLAM_2h	10
22	5	107313A_SLAM_4h	37
22	5	107315A_SLAM_8h	77
22	5	107339B_SLAM_1h	5
22	5	107341B_SLAM_2h	52
22	5	107343B_SLAM_4h	203
22	5	107345B_SLAM_8h	215
88	7	107315A_SLAM_8h	2
88	7	107341B_SLAM_2h	1
88	7	107343B_SLAM_4h	1
88	7	107345B_SLAM_8h	3
22	6	107309A_SLAM_1h	1
22	6	107311A_SLAM_2h	1
22	6	107313A_SLAM_4h	8
22	6	107315A_SLAM_8h	18
22	6	107341B_SLAM_2h	4
22	6	107343B_SLAM_4h	30
22	6	107345B_SLAM_8h	32
88	8	107343B_SLAM_4h	1
88	8	107345B_SLAM_8h	1
22	7	107313A_SLAM_4h	2
22	7	107315A_SLAM_8h	1
22	7	107341B_SLAM_2h	2
22	7	107343B_SLAM_4h	6
22	7	107345B_SLAM_8h	6
88	9	107343B_SLAM_4h	1
88	9	107345B_SLAM_8h	2
22	8	107343B_SLAM_4h	1
22	8	107345B_SLAM_8h	1
89	0	107307A_SLAM_0h_no4sU	284
89	0	107309A_SLAM_1h	134
89	0	107311A_SLAM_2h	127
89	0	107313A_SLAM_4h	47
89	0	107315A_SLAM_8h	29
89	0	107337B_SLAM_0h_no4sU	273
89	0	107339B_SLAM_1h	257
89	0	107341B_SLAM_2h	129
89	0	107343B_SLAM_4h	91
89	0	107345B_SLAM_8h	29
89	1	107307A_SLAM_0h_no4sU	14
89	1	107309A_SLAM_1h	26
89	1	107311A_SLAM_2h	44
89	1	107313A_SLAM_4h	26
89	1	107315A_SLAM_8h	25
89	1	107337B_SLAM_0h_no4sU	15
89	1	107339B_SLAM_1h	29
89	1	107341B_SLAM_2h	32
89	1	107343B_SLAM_4h	48
89	1	107345B_SLAM_8h	41
23	0	107307A_SLAM_0h_no4sU	311468
23	0	107309A_SLAM_1h	243145
23	0	107311A_SLAM_2h	271856
23	0	107313A_SLAM_4h	214739
23	0	107315A_SLAM_8h	182301
23	0	107337B_SLAM_0h_no4sU	351364
23	0	107339B_SLAM_1h	286151
23	0	107341B_SLAM_2h	260966
23	0	107343B_SLAM_4h	269287
23	0	107345B_SLAM_8h	196202
89	2	107307A_SLAM_0h_no4sU	2
89	2	107309A_SLAM_1h	8
89	2	107311A_SLAM_2h	29
89	2	107313A_SLAM_4h	23
89	2	107315A_SLAM_8h	17
89	2	107339B_SLAM_1h	6
89	2	107341B_SLAM_2h	22
89	2	107343B_SLAM_4h	34
89	2	107345B_SLAM_8h	29
23	1	107307A_SLAM_0h_no4sU	5132
23	1	107309A_SLAM_1h	9677
23	1	107311A_SLAM_2h	30531
23	1	107313A_SLAM_4h	47484
23	1	107315A_SLAM_8h	67629
23	1	107337B_SLAM_0h_no4sU	5883
23	1	107339B_SLAM_1h	12556
23	1	107341B_SLAM_2h	28968
23	1	107343B_SLAM_4h	69650
23	1	107345B_SLAM_8h	82532
89	3	107309A_SLAM_1h	2
89	3	107311A_SLAM_2h	10
89	3	107313A_SLAM_4h	16
89	3	107315A_SLAM_8h	15
89	3	107339B_SLAM_1h	11
89	3	107341B_SLAM_2h	9
89	3	107343B_SLAM_4h	28
89	3	107345B_SLAM_8h	23
23	2	107307A_SLAM_0h_no4sU	75
23	2	107309A_SLAM_1h	814
23	2	107311A_SLAM_2h	5279
23	2	107313A_SLAM_4h	11197
23	2	107315A_SLAM_8h	18927
23	2	107337B_SLAM_0h_no4sU	92
23	2	107339B_SLAM_1h	1455
23	2	107341B_SLAM_2h	6904
23	2	107343B_SLAM_4h	22120
23	2	107345B_SLAM_8h	27262
89	4	107309A_SLAM_1h	1
89	4	107311A_SLAM_2h	4
89	4	107313A_SLAM_4h	6
89	4	107315A_SLAM_8h	10
89	4	107337B_SLAM_0h_no4sU	1
89	4	107339B_SLAM_1h	4
89	4	107341B_SLAM_2h	2
89	4	107343B_SLAM_4h	14
89	4	107345B_SLAM_8h	14
23	3	107307A_SLAM_0h_no4sU	8
23	3	107309A_SLAM_1h	94
23	3	107311A_SLAM_2h	809
23	3	107313A_SLAM_4h	2125
23	3	107315A_SLAM_8h	3829
23	3	107337B_SLAM_0h_no4sU	4
23	3	107339B_SLAM_1h	213
23	3	107341B_SLAM_2h	1575
23	3	107343B_SLAM_4h	5629
23	3	107345B_SLAM_8h	6896
89	5	107311A_SLAM_2h	1
89	5	107313A_SLAM_4h	4
89	5	107315A_SLAM_8h	6
89	5	107339B_SLAM_1h	1
89	5	107341B_SLAM_2h	2
89	5	107343B_SLAM_4h	19
89	5	107345B_SLAM_8h	14
23	4	107307A_SLAM_0h_no4sU	1
23	4	107309A_SLAM_1h	7
23	4	107311A_SLAM_2h	117
23	4	107313A_SLAM_4h	326
23	4	107315A_SLAM_8h	631
23	4	107339B_SLAM_1h	27
23	4	107341B_SLAM_2h	281
23	4	107343B_SLAM_4h	1245
23	4	107345B_SLAM_8h	1478
89	6	107313A_SLAM_4h	1
89	6	107315A_SLAM_8h	1
89	6	107341B_SLAM_2h	3
89	6	107343B_SLAM_4h	7
89	6	107345B_SLAM_8h	6
23	5	107309A_SLAM_1h	1
23	5	107311A_SLAM_2h	16
23	5	107313A_SLAM_4h	36
23	5	107315A_SLAM_8h	85
23	5	107339B_SLAM_1h	1
23	5	107341B_SLAM_2h	62
23	5	107343B_SLAM_4h	246
23	5	107345B_SLAM_8h	295
89	7	107343B_SLAM_4h	4
89	7	107345B_SLAM_8h	3
23	6	107313A_SLAM_4h	8
23	6	107315A_SLAM_8h	11
23	6	107339B_SLAM_1h	1
23	6	107341B_SLAM_2h	8
23	6	107343B_SLAM_4h	41
23	6	107345B_SLAM_8h	41
89	8	107343B_SLAM_4h	1
89	8	107345B_SLAM_8h	2
23	7	107309A_SLAM_1h	1
23	7	107315A_SLAM_8h	3
23	7	107341B_SLAM_2h	2
23	7	107343B_SLAM_4h	9
23	7	107345B_SLAM_8h	10
89	9	107313A_SLAM_4h	1
89	9	107315A_SLAM_8h	1
89	9	107341B_SLAM_2h	1
23	8	107315A_SLAM_8h	1
23	8	107345B_SLAM_8h	2
23	9	107343B_SLAM_4h	1
90	0	107307A_SLAM_0h_no4sU	226
90	0	107309A_SLAM_1h	95
90	0	107311A_SLAM_2h	95
90	0	107313A_SLAM_4h	40
90	0	107315A_SLAM_8h	25
90	0	107337B_SLAM_0h_no4sU	222
90	0	107339B_SLAM_1h	173
90	0	107341B_SLAM_2h	97
90	0	107343B_SLAM_4h	61
90	0	107345B_SLAM_8h	27
90	1	107307A_SLAM_0h_no4sU	6
90	1	107309A_SLAM_1h	17
90	1	107311A_SLAM_2h	37
90	1	107313A_SLAM_4h	26
90	1	107315A_SLAM_8h	28
90	1	107337B_SLAM_0h_no4sU	7
90	1	107339B_SLAM_1h	32
90	1	107341B_SLAM_2h	30
90	1	107343B_SLAM_4h	32
90	1	107345B_SLAM_8h	25
24	0	107307A_SLAM_0h_no4sU	311258
24	0	107309A_SLAM_1h	240052
24	0	107311A_SLAM_2h	270500
24	0	107313A_SLAM_4h	211431
24	0	107315A_SLAM_8h	178510
24	0	107337B_SLAM_0h_no4sU	352917
24	0	107339B_SLAM_1h	287024
24	0	107341B_SLAM_2h	259176
24	0	107343B_SLAM_4h	266225
24	0	107345B_SLAM_8h	192215
90	2	107307A_SLAM_0h_no4sU	1
90	2	107309A_SLAM_1h	4
90	2	107311A_SLAM_2h	15
90	2	107313A_SLAM_4h	19
90	2	107315A_SLAM_8h	26
90	2	107337B_SLAM_0h_no4sU	1
90	2	107339B_SLAM_1h	11
90	2	107341B_SLAM_2h	23
90	2	107343B_SLAM_4h	36
90	2	107345B_SLAM_8h	38
24	1	107307A_SLAM_0h_no4sU	5492
24	1	107309A_SLAM_1h	10400
24	1	107311A_SLAM_2h	31776
24	1	107313A_SLAM_4h	48337
24	1	107315A_SLAM_8h	68508
24	1	107337B_SLAM_0h_no4sU	6200
24	1	107339B_SLAM_1h	13039
24	1	107341B_SLAM_2h	29464
24	1	107343B_SLAM_4h	70310
24	1	107345B_SLAM_8h	82419
90	3	107309A_SLAM_1h	1
90	3	107311A_SLAM_2h	9
90	3	107313A_SLAM_4h	13
90	3	107315A_SLAM_8h	14
90	3	107337B_SLAM_0h_no4sU	1
90	3	107339B_SLAM_1h	5
90	3	107341B_SLAM_2h	7
90	3	107343B_SLAM_4h	23
90	3	107345B_SLAM_8h	22
24	2	107307A_SLAM_0h_no4sU	87
24	2	107309A_SLAM_1h	951
24	2	107311A_SLAM_2h	5716
24	2	107313A_SLAM_4h	11713
24	2	107315A_SLAM_8h	19843
24	2	107337B_SLAM_0h_no4sU	71
24	2	107339B_SLAM_1h	1510
24	2	107341B_SLAM_2h	7153
24	2	107343B_SLAM_4h	22852
24	2	107345B_SLAM_8h	28225
90	4	107309A_SLAM_1h	1
90	4	107311A_SLAM_2h	4
90	4	107313A_SLAM_4h	7
90	4	107315A_SLAM_8h	7
90	4	107337B_SLAM_0h_no4sU	2
90	4	107339B_SLAM_1h	2
90	4	107341B_SLAM_2h	6
90	4	107343B_SLAM_4h	5
90	4	107345B_SLAM_8h	14
24	3	107307A_SLAM_0h_no4sU	7
24	3	107309A_SLAM_1h	93
24	3	107311A_SLAM_2h	897
24	3	107313A_SLAM_4h	2247
24	3	107315A_SLAM_8h	4277
24	3	107337B_SLAM_0h_no4sU	8
24	3	107339B_SLAM_1h	206
24	3	107341B_SLAM_2h	1626
24	3	107343B_SLAM_4h	6139
24	3	107345B_SLAM_8h	7405
90	5	107313A_SLAM_4h	3
90	5	107315A_SLAM_8h	2
90	5	107341B_SLAM_2h	2
90	5	107343B_SLAM_4h	8
90	5	107345B_SLAM_8h	13
24	4	107307A_SLAM_0h_no4sU	1
24	4	107309A_SLAM_1h	7
24	4	107311A_SLAM_2h	128
24	4	107313A_SLAM_4h	361
24	4	107315A_SLAM_8h	755
24	4	107339B_SLAM_1h	30
24	4	107341B_SLAM_2h	327
24	4	107343B_SLAM_4h	1433
24	4	107345B_SLAM_8h	1683
90	6	107313A_SLAM_4h	2
90	6	107315A_SLAM_8h	2
90	6	107339B_SLAM_1h	1
90	6	107341B_SLAM_2h	1
90	6	107343B_SLAM_4h	3
90	6	107345B_SLAM_8h	5
24	5	107309A_SLAM_1h	1
24	5	107311A_SLAM_2h	18
24	5	107313A_SLAM_4h	46
24	5	107315A_SLAM_8h	109
24	5	107339B_SLAM_1h	3
24	5	107341B_SLAM_2h	66
24	5	107343B_SLAM_4h	265
24	5	107345B_SLAM_8h	311
90	7	107343B_SLAM_4h	1
90	7	107345B_SLAM_8h	1
24	6	107311A_SLAM_2h	2
24	6	107313A_SLAM_4h	14
24	6	107315A_SLAM_8h	12
24	6	107341B_SLAM_2h	11
24	6	107343B_SLAM_4h	50
24	6	107345B_SLAM_8h	43
90	8	107343B_SLAM_4h	1
90	8	107345B_SLAM_8h	2
90	9	107343B_SLAM_4h	1
24	7	107313A_SLAM_4h	1
24	7	107315A_SLAM_8h	1
24	7	107341B_SLAM_2h	1
24	7	107343B_SLAM_4h	11
24	7	107345B_SLAM_8h	12
24	8	107343B_SLAM_4h	5
24	8	107345B_SLAM_8h	2
91	0	107307A_SLAM_0h_no4sU	164
91	0	107309A_SLAM_1h	81
91	0	107311A_SLAM_2h	82
91	0	107313A_SLAM_4h	30
91	0	107315A_SLAM_8h	10
91	0	107337B_SLAM_0h_no4sU	168
91	0	107339B_SLAM_1h	149
91	0	107341B_SLAM_2h	94
91	0	107343B_SLAM_4h	43
91	0	107345B_SLAM_8h	13
91	1	107307A_SLAM_0h_no4sU	8
91	1	107309A_SLAM_1h	15
91	1	107311A_SLAM_2h	21
91	1	107313A_SLAM_4h	27
91	1	107315A_SLAM_8h	12
91	1	107337B_SLAM_0h_no4sU	6
91	1	107339B_SLAM_1h	26
91	1	107341B_SLAM_2h	26
91	1	107343B_SLAM_4h	32
91	1	107345B_SLAM_8h	32
25	0	107307A_SLAM_0h_no4sU	312607
25	0	107309A_SLAM_1h	240770
25	0	107311A_SLAM_2h	270255
25	0	107313A_SLAM_4h	210819
25	0	107315A_SLAM_8h	176418
25	0	107337B_SLAM_0h_no4sU	354586
25	0	107339B_SLAM_1h	289201
25	0	107341B_SLAM_2h	259294
25	0	107343B_SLAM_4h	265823
25	0	107345B_SLAM_8h	189769
91	2	107307A_SLAM_0h_no4sU	2
91	2	107309A_SLAM_1h	6
91	2	107311A_SLAM_2h	20
91	2	107313A_SLAM_4h	15
91	2	107315A_SLAM_8h	15
91	2	107337B_SLAM_0h_no4sU	1
91	2	107339B_SLAM_1h	12
91	2	107341B_SLAM_2h	10
91	2	107343B_SLAM_4h	28
91	2	107345B_SLAM_8h	32
25	1	107307A_SLAM_0h_no4sU	5605
25	1	107309A_SLAM_1h	10573
25	1	107311A_SLAM_2h	31949
25	1	107313A_SLAM_4h	48119
25	1	107315A_SLAM_8h	68950
25	1	107337B_SLAM_0h_no4sU	6615
25	1	107339B_SLAM_1h	13153
25	1	107341B_SLAM_2h	29722
25	1	107343B_SLAM_4h	70988
25	1	107345B_SLAM_8h	83248
91	3	107307A_SLAM_0h_no4sU	1
91	3	107309A_SLAM_1h	1
91	3	107311A_SLAM_2h	6
91	3	107313A_SLAM_4h	6
91	3	107315A_SLAM_8h	10
91	3	107339B_SLAM_1h	3
91	3	107341B_SLAM_2h	7
91	3	107343B_SLAM_4h	23
91	3	107345B_SLAM_8h	18
25	2	107307A_SLAM_0h_no4sU	74
25	2	107309A_SLAM_1h	911
25	2	107311A_SLAM_2h	5887
25	2	107313A_SLAM_4h	12419
25	2	107315A_SLAM_8h	20595
25	2	107337B_SLAM_0h_no4sU	83
25	2	107339B_SLAM_1h	1669
25	2	107341B_SLAM_2h	7382
25	2	107343B_SLAM_4h	23818
25	2	107345B_SLAM_8h	30053
91	4	107311A_SLAM_2h	6
91	4	107313A_SLAM_4h	2
91	4	107315A_SLAM_8h	7
91	4	107339B_SLAM_1h	1
91	4	107341B_SLAM_2h	2
91	4	107343B_SLAM_4h	8
91	4	107345B_SLAM_8h	12
25	3	107307A_SLAM_0h_no4sU	11
25	3	107309A_SLAM_1h	114
25	3	107311A_SLAM_2h	938
25	3	107313A_SLAM_4h	2476
25	3	107315A_SLAM_8h	4737
25	3	107337B_SLAM_0h_no4sU	8
25	3	107339B_SLAM_1h	243
25	3	107341B_SLAM_2h	1727
25	3	107343B_SLAM_4h	6511
25	3	107345B_SLAM_8h	8031
91	5	107313A_SLAM_4h	1
91	5	107315A_SLAM_8h	6
91	5	107339B_SLAM_1h	1
91	5	107341B_SLAM_2h	2
91	5	107343B_SLAM_4h	4
91	5	107345B_SLAM_8h	2
25	4	107309A_SLAM_1h	14
25	4	107311A_SLAM_2h	135
25	4	107313A_SLAM_4h	416
25	4	107315A_SLAM_8h	843
25	4	107339B_SLAM_1h	40
25	4	107341B_SLAM_2h	384
25	4	107343B_SLAM_4h	1599
25	4	107345B_SLAM_8h	1808
91	6	107309A_SLAM_1h	1
91	6	107315A_SLAM_8h	2
91	6	107341B_SLAM_2h	2
91	6	107343B_SLAM_4h	3
91	6	107345B_SLAM_8h	2
25	5	107311A_SLAM_2h	26
25	5	107313A_SLAM_4h	57
25	5	107315A_SLAM_8h	123
25	5	107337B_SLAM_0h_no4sU	1
25	5	107339B_SLAM_1h	3
25	5	107341B_SLAM_2h	78
25	5	107343B_SLAM_4h	359
25	5	107345B_SLAM_8h	415
91	7	107345B_SLAM_8h	1
25	6	107313A_SLAM_4h	8
25	6	107315A_SLAM_8h	23
25	6	107341B_SLAM_2h	9
25	6	107343B_SLAM_4h	62
25	6	107345B_SLAM_8h	90
91	8	107345B_SLAM_8h	1
25	7	107315A_SLAM_8h	2
25	7	107341B_SLAM_2h	4
25	7	107343B_SLAM_4h	17
25	7	107345B_SLAM_8h	14
25	8	107341B_SLAM_2h	3
25	8	107343B_SLAM_4h	1
25	8	107345B_SLAM_8h	1
25	9	107343B_SLAM_4h	1
92	0	107307A_SLAM_0h_no4sU	135
92	0	107309A_SLAM_1h	69
92	0	107311A_SLAM_2h	65
92	0	107313A_SLAM_4h	37
92	0	107315A_SLAM_8h	15
92	0	107337B_SLAM_0h_no4sU	138
92	0	107339B_SLAM_1h	149
92	0	107341B_SLAM_2h	62
92	0	107343B_SLAM_4h	39
92	0	107345B_SLAM_8h	16
92	1	107307A_SLAM_0h_no4sU	8
92	1	107309A_SLAM_1h	14
92	1	107311A_SLAM_2h	15
92	1	107313A_SLAM_4h	14
92	1	107315A_SLAM_8h	18
92	1	107337B_SLAM_0h_no4sU	6
92	1	107339B_SLAM_1h	20
92	1	107341B_SLAM_2h	13
92	1	107343B_SLAM_4h	19
92	1	107345B_SLAM_8h	20
26	0	107307A_SLAM_0h_no4sU	313260
26	0	107309A_SLAM_1h	240555
26	0	107311A_SLAM_2h	270765
26	0	107313A_SLAM_4h	207735
26	0	107315A_SLAM_8h	173633
26	0	107337B_SLAM_0h_no4sU	358690
26	0	107339B_SLAM_1h	291716
26	0	107341B_SLAM_2h	258746
26	0	107343B_SLAM_4h	263910
26	0	107345B_SLAM_8h	187953
92	2	107307A_SLAM_0h_no4sU	1
92	2	107309A_SLAM_1h	5
92	2	107311A_SLAM_2h	7
92	2	107313A_SLAM_4h	11
92	2	107315A_SLAM_8h	19
92	2	107337B_SLAM_0h_no4sU	1
92	2	107339B_SLAM_1h	11
92	2	107341B_SLAM_2h	12
92	2	107343B_SLAM_4h	12
92	2	107345B_SLAM_8h	19
26	1	107307A_SLAM_0h_no4sU	5918
26	1	107309A_SLAM_1h	10958
26	1	107311A_SLAM_2h	32928
26	1	107313A_SLAM_4h	48772
26	1	107315A_SLAM_8h	69549
26	1	107337B_SLAM_0h_no4sU	7070
26	1	107339B_SLAM_1h	13921
26	1	107341B_SLAM_2h	30251
26	1	107343B_SLAM_4h	71513
26	1	107345B_SLAM_8h	84626
92	3	107309A_SLAM_1h	1
92	3	107311A_SLAM_2h	3
92	3	107313A_SLAM_4h	3
92	3	107315A_SLAM_8h	16
92	3	107339B_SLAM_1h	2
92	3	107341B_SLAM_2h	4
92	3	107343B_SLAM_4h	19
92	3	107345B_SLAM_8h	14
26	2	107307A_SLAM_0h_no4sU	85
26	2	107309A_SLAM_1h	1025
26	2	107311A_SLAM_2h	6355
26	2	107313A_SLAM_4h	12838
26	2	107315A_SLAM_8h	21503
26	2	107337B_SLAM_0h_no4sU	108
26	2	107339B_SLAM_1h	1644
26	2	107341B_SLAM_2h	7832
26	2	107343B_SLAM_4h	24808
26	2	107345B_SLAM_8h	31262
92	4	107311A_SLAM_2h	1
92	4	107313A_SLAM_4h	3
92	4	107315A_SLAM_8h	5
92	4	107339B_SLAM_1h	1
92	4	107341B_SLAM_2h	2
92	4	107343B_SLAM_4h	5
92	4	107345B_SLAM_8h	15
26	3	107307A_SLAM_0h_no4sU	6
26	3	107309A_SLAM_1h	105
26	3	107311A_SLAM_2h	1104
26	3	107313A_SLAM_4h	2755
26	3	107315A_SLAM_8h	4982
26	3	107337B_SLAM_0h_no4sU	10
26	3	107339B_SLAM_1h	297
26	3	107341B_SLAM_2h	1871
26	3	107343B_SLAM_4h	7030
26	3	107345B_SLAM_8h	8862
92	5	107315A_SLAM_8h	2
92	5	107339B_SLAM_1h	1
92	5	107341B_SLAM_2h	1
92	5	107343B_SLAM_4h	4
92	5	107345B_SLAM_8h	3
26	4	107307A_SLAM_0h_no4sU	1
26	4	107309A_SLAM_1h	7
26	4	107311A_SLAM_2h	156
26	4	107313A_SLAM_4h	491
26	4	107315A_SLAM_8h	955
26	4	107339B_SLAM_1h	35
