n	d	Condition	count
14	2	107345B_SLAM_8h	23439
47	3	107309A_SLAM_1h	4
47	3	107311A_SLAM_2h	11
47	3	107313A_SLAM_4h	24
47	3	107315A_SLAM_8h	46
47	3	107339B_SLAM_1h	4
47	3	107341B_SLAM_2h	22
47	3	107343B_SLAM_4h	42
47	3	107345B_SLAM_8h	51
14	3	107309A_SLAM_1h	31
14	3	107311A_SLAM_2h	266
14	3	107313A_SLAM_4h	846
14	3	107315A_SLAM_8h	1553
14	3	107339B_SLAM_1h	83
14	3	107341B_SLAM_2h	689
14	3	107343B_SLAM_4h	2551
14	3	107345B_SLAM_8h	3147
47	4	107311A_SLAM_2h	5
47	4	107313A_SLAM_4h	5
47	4	107315A_SLAM_8h	13
47	4	107339B_SLAM_1h	1
47	4	107341B_SLAM_2h	3
47	4	107343B_SLAM_4h	18
47	4	107345B_SLAM_8h	13
14	4	107309A_SLAM_1h	2
14	4	107311A_SLAM_2h	15
14	4	107313A_SLAM_4h	57
14	4	107315A_SLAM_8h	108
14	4	107339B_SLAM_1h	5
14	4	107341B_SLAM_2h	45
14	4	107343B_SLAM_4h	210
14	4	107345B_SLAM_8h	269
47	5	107315A_SLAM_8h	1
47	5	107341B_SLAM_2h	2
47	5	107343B_SLAM_4h	1
47	5	107345B_SLAM_8h	2
14	5	107341B_SLAM_2h	2
14	5	107343B_SLAM_4h	2
14	5	107345B_SLAM_8h	2
64	0	107307A_SLAM_0h_no4sU	5
64	0	107309A_SLAM_1h	1
64	0	107311A_SLAM_2h	2
64	0	107337B_SLAM_0h_no4sU	5
64	0	107339B_SLAM_1h	5
64	0	107341B_SLAM_2h	1
31	0	107307A_SLAM_0h_no4sU	96550
31	0	107309A_SLAM_1h	81810
31	0	107311A_SLAM_2h	74455
31	0	107313A_SLAM_4h	58172
31	0	107315A_SLAM_8h	40938
31	0	107337B_SLAM_0h_no4sU	81953
31	0	107339B_SLAM_1h	76703
31	0	107341B_SLAM_2h	77791
31	0	107343B_SLAM_4h	60643
31	0	107345B_SLAM_8h	41119
64	1	107307A_SLAM_0h_no4sU	1
64	1	107311A_SLAM_2h	1
64	1	107313A_SLAM_4h	2
64	1	107315A_SLAM_8h	1
64	1	107343B_SLAM_4h	2
31	1	107307A_SLAM_0h_no4sU	1400
31	1	107309A_SLAM_1h	4871
31	1	107311A_SLAM_2h	11829
31	1	107313A_SLAM_4h	18011
31	1	107315A_SLAM_8h	20958
31	1	107337B_SLAM_0h_no4sU	1241
31	1	107339B_SLAM_1h	4761
31	1	107341B_SLAM_2h	11810
31	1	107343B_SLAM_4h	21384
31	1	107345B_SLAM_8h	23186
64	2	107311A_SLAM_2h	2
31	2	107307A_SLAM_0h_no4sU	12
31	2	107309A_SLAM_1h	562
31	2	107311A_SLAM_2h	2571
31	2	107313A_SLAM_4h	5005
31	2	107315A_SLAM_8h	7196
31	2	107337B_SLAM_0h_no4sU	15
31	2	107339B_SLAM_1h	788
31	2	107341B_SLAM_2h	3563
31	2	107343B_SLAM_4h	8646
31	2	107345B_SLAM_8h	9658
64	3	107343B_SLAM_4h	2
31	3	107307A_SLAM_0h_no4sU	1
31	3	107309A_SLAM_1h	77
31	3	107311A_SLAM_2h	431
31	3	107313A_SLAM_4h	1091
31	3	107315A_SLAM_8h	1720
31	3	107337B_SLAM_0h_no4sU	1
31	3	107339B_SLAM_1h	145
31	3	107341B_SLAM_2h	946
31	3	107343B_SLAM_4h	2619
31	3	107345B_SLAM_8h	2913
31	4	107309A_SLAM_1h	11
31	4	107311A_SLAM_2h	51
31	4	107313A_SLAM_4h	170
31	4	107315A_SLAM_8h	298
31	4	107339B_SLAM_1h	24
31	4	107341B_SLAM_2h	191
31	4	107343B_SLAM_4h	662
31	4	107345B_SLAM_8h	703
31	5	107311A_SLAM_2h	4
31	5	107313A_SLAM_4h	13
31	5	107315A_SLAM_8h	11
31	5	107339B_SLAM_1h	1
31	5	107341B_SLAM_2h	13
31	5	107343B_SLAM_4h	31
31	5	107345B_SLAM_8h	31
48	0	107307A_SLAM_0h_no4sU	1268
48	0	107309A_SLAM_1h	1033
48	0	107311A_SLAM_2h	828
48	0	107313A_SLAM_4h	585
48	0	107315A_SLAM_8h	385
48	0	107337B_SLAM_0h_no4sU	810
48	0	107339B_SLAM_1h	1045
48	0	107341B_SLAM_2h	820
48	0	107343B_SLAM_4h	617
48	0	107345B_SLAM_8h	349
15	0	107307A_SLAM_0h_no4sU	618387
15	0	107309A_SLAM_1h	512852
15	0	107311A_SLAM_2h	547813
15	0	107313A_SLAM_4h	485072
15	0	107315A_SLAM_8h	406607
15	0	107337B_SLAM_0h_no4sU	620165
15	0	107339B_SLAM_1h	528649
15	0	107341B_SLAM_2h	559478
15	0	107343B_SLAM_4h	558904
15	0	107345B_SLAM_8h	441966
48	1	107307A_SLAM_0h_no4sU	30
48	1	107309A_SLAM_1h	70
48	1	107311A_SLAM_2h	151
48	1	107313A_SLAM_4h	218
48	1	107315A_SLAM_8h	244
48	1	107337B_SLAM_0h_no4sU	14
48	1	107339B_SLAM_1h	78
48	1	107341B_SLAM_2h	122
48	1	107343B_SLAM_4h	226
48	1	107345B_SLAM_8h	226
15	1	107307A_SLAM_0h_no4sU	6114
15	1	107309A_SLAM_1h	13064
15	1	107311A_SLAM_2h	41035
15	1	107313A_SLAM_4h	72136
15	1	107315A_SLAM_8h	99032
15	1	107337B_SLAM_0h_no4sU	6102
15	1	107339B_SLAM_1h	14689
15	1	107341B_SLAM_2h	43182
15	1	107343B_SLAM_4h	101084
15	1	107345B_SLAM_8h	124997
48	2	107309A_SLAM_1h	12
48	2	107311A_SLAM_2h	51
48	2	107313A_SLAM_4h	70
48	2	107315A_SLAM_8h	100
48	2	107337B_SLAM_0h_no4sU	2
48	2	107339B_SLAM_1h	17
48	2	107341B_SLAM_2h	36
48	2	107343B_SLAM_4h	101
48	2	107345B_SLAM_8h	140
15	2	107307A_SLAM_0h_no4sU	56
15	2	107309A_SLAM_1h	665
15	2	107311A_SLAM_2h	4134
15	2	107313A_SLAM_4h	9791
15	2	107315A_SLAM_8h	15827
15	2	107337B_SLAM_0h_no4sU	44
15	2	107339B_SLAM_1h	1039
15	2	107341B_SLAM_2h	6576
15	2	107343B_SLAM_4h	19840
15	2	107345B_SLAM_8h	25904
48	3	107309A_SLAM_1h	4
48	3	107311A_SLAM_2h	6
48	3	107313A_SLAM_4h	26
48	3	107315A_SLAM_8h	33
48	3	107339B_SLAM_1h	4
48	3	107341B_SLAM_2h	21
48	3	107343B_SLAM_4h	51
48	3	107345B_SLAM_8h	60
15	3	107307A_SLAM_0h_no4sU	1
15	3	107309A_SLAM_1h	24
15	3	107311A_SLAM_2h	322
15	3	107313A_SLAM_4h	933
15	3	107315A_SLAM_8h	1807
15	3	107339B_SLAM_1h	86
15	3	107341B_SLAM_2h	847
15	3	107343B_SLAM_4h	2939
15	3	107345B_SLAM_8h	3678
48	4	107311A_SLAM_2h	2
48	4	107313A_SLAM_4h	6
48	4	107315A_SLAM_8h	13
48	4	107341B_SLAM_2h	4
48	4	107343B_SLAM_4h	16
48	4	107345B_SLAM_8h	18
15	4	107309A_SLAM_1h	2
15	4	107311A_SLAM_2h	26
15	4	107313A_SLAM_4h	64
15	4	107315A_SLAM_8h	145
15	4	107339B_SLAM_1h	7
15	4	107341B_SLAM_2h	83
15	4	107343B_SLAM_4h	309
15	4	107345B_SLAM_8h	358
48	5	107341B_SLAM_2h	1
48	5	107343B_SLAM_4h	1
15	5	107315A_SLAM_8h	1
15	5	107341B_SLAM_2h	1
15	5	107343B_SLAM_4h	4
15	5	107345B_SLAM_8h	2
65	0	107307A_SLAM_0h_no4sU	2
65	0	107309A_SLAM_1h	1
65	0	107311A_SLAM_2h	3
65	0	107337B_SLAM_0h_no4sU	5
65	0	107339B_SLAM_1h	4
65	0	107341B_SLAM_2h	1
65	0	107343B_SLAM_4h	1
32	0	107307A_SLAM_0h_no4sU	81062
32	0	107309A_SLAM_1h	69493
32	0	107311A_SLAM_2h	62341
32	0	107313A_SLAM_4h	48224
32	0	107315A_SLAM_8h	33703
32	0	107337B_SLAM_0h_no4sU	67750
32	0	107339B_SLAM_1h	64962
32	0	107341B_SLAM_2h	64586
32	0	107343B_SLAM_4h	50853
32	0	107345B_SLAM_8h	33690
65	1	107309A_SLAM_1h	1
65	1	107315A_SLAM_8h	1
65	1	107339B_SLAM_1h	1
65	1	107343B_SLAM_4h	2
32	1	107307A_SLAM_0h_no4sU	1140
32	1	107309A_SLAM_1h	4122
32	1	107311A_SLAM_2h	9859
32	1	107313A_SLAM_4h	15213
32	1	107315A_SLAM_8h	17791
32	1	107337B_SLAM_0h_no4sU	1028
32	1	107339B_SLAM_1h	4059
32	1	107341B_SLAM_2h	10113
32	1	107343B_SLAM_4h	17800
32	1	107345B_SLAM_8h	19221
32	2	107307A_SLAM_0h_no4sU	16
32	2	107309A_SLAM_1h	478
32	2	107311A_SLAM_2h	2356
32	2	107313A_SLAM_4h	4396
32	2	107315A_SLAM_8h	6237
32	2	107337B_SLAM_0h_no4sU	20
32	2	107339B_SLAM_1h	708
32	2	107341B_SLAM_2h	2943
32	2	107343B_SLAM_4h	7353
32	2	107345B_SLAM_8h	8084
32	3	107307A_SLAM_0h_no4sU	1
32	3	107309A_SLAM_1h	67
32	3	107311A_SLAM_2h	382
32	3	107313A_SLAM_4h	987
32	3	107315A_SLAM_8h	1519
32	3	107337B_SLAM_0h_no4sU	3
32	3	107339B_SLAM_1h	124
32	3	107341B_SLAM_2h	794
32	3	107343B_SLAM_4h	2335
32	3	107345B_SLAM_8h	2516
32	4	107309A_SLAM_1h	14
32	4	107311A_SLAM_2h	56
32	4	107313A_SLAM_4h	164
32	4	107315A_SLAM_8h	322
32	4	107339B_SLAM_1h	19
32	4	107341B_SLAM_2h	174
32	4	107343B_SLAM_4h	592
32	4	107345B_SLAM_8h	627
32	5	107311A_SLAM_2h	3
32	5	107313A_SLAM_4h	7
32	5	107315A_SLAM_8h	21
32	5	107339B_SLAM_1h	1
32	5	107341B_SLAM_2h	3
32	5	107343B_SLAM_4h	31
32	5	107345B_SLAM_8h	28
49	0	107307A_SLAM_0h_no4sU	894
49	0	107309A_SLAM_1h	722
49	0	107311A_SLAM_2h	571
49	0	107313A_SLAM_4h	383
49	0	107315A_SLAM_8h	263
49	0	107337B_SLAM_0h_no4sU	543
49	0	107339B_SLAM_1h	740
49	0	107341B_SLAM_2h	531
49	0	107343B_SLAM_4h	401
49	0	107345B_SLAM_8h	250
16	0	107307A_SLAM_0h_no4sU	592272
16	0	107309A_SLAM_1h	492405
16	0	107311A_SLAM_2h	521769
16	0	107313A_SLAM_4h	460032
16	0	107315A_SLAM_8h	378780
16	0	107337B_SLAM_0h_no4sU	588621
16	0	107339B_SLAM_1h	502770
16	0	107341B_SLAM_2h	533459
16	0	107343B_SLAM_4h	525244
16	0	107345B_SLAM_8h	412163
49	1	107307A_SLAM_0h_no4sU	15
49	1	107309A_SLAM_1h	52
49	1	107311A_SLAM_2h	106
49	1	107313A_SLAM_4h	137
49	1	107315A_SLAM_8h	176
49	1	107337B_SLAM_0h_no4sU	23
49	1	107339B_SLAM_1h	51
49	1	107341B_SLAM_2h	103
49	1	107343B_SLAM_4h	168
49	1	107345B_SLAM_8h	179
16	1	107307A_SLAM_0h_no4sU	5982
16	1	107309A_SLAM_1h	13393
16	1	107311A_SLAM_2h	42366
16	1	107313A_SLAM_4h	72678
16	1	107315A_SLAM_8h	98603
16	1	107337B_SLAM_0h_no4sU	6046
16	1	107339B_SLAM_1h	15046
16	1	107341B_SLAM_2h	44014
16	1	107343B_SLAM_4h	101524
16	1	107345B_SLAM_8h	123462
49	2	107309A_SLAM_1h	12
49	2	107311A_SLAM_2h	41
49	2	107313A_SLAM_4h	65
49	2	107315A_SLAM_8h	75
49	2	107339B_SLAM_1h	14
49	2	107341B_SLAM_2h	37
49	2	107343B_SLAM_4h	77
49	2	107345B_SLAM_8h	90
16	2	107307A_SLAM_0h_no4sU	35
16	2	107309A_SLAM_1h	702
16	2	107311A_SLAM_2h	4567
16	2	107313A_SLAM_4h	10706
16	2	107315A_SLAM_8h	17166
16	2	107337B_SLAM_0h_no4sU	31
16	2	107339B_SLAM_1h	1140
16	2	107341B_SLAM_2h	6938
16	2	107343B_SLAM_4h	20994
16	2	107345B_SLAM_8h	27126
49	3	107309A_SLAM_1h	1
49	3	107311A_SLAM_2h	10
49	3	107313A_SLAM_4h	25
49	3	107315A_SLAM_8h	33
49	3	107339B_SLAM_1h	1
49	3	107341B_SLAM_2h	12
49	3	107343B_SLAM_4h	35
49	3	107345B_SLAM_8h	42
16	3	107307A_SLAM_0h_no4sU	1
16	3	107309A_SLAM_1h	44
16	3	107311A_SLAM_2h	404
16	3	107313A_SLAM_4h	1135
16	3	107315A_SLAM_8h	2102
16	3	107339B_SLAM_1h	119
16	3	107341B_SLAM_2h	933
16	3	107343B_SLAM_4h	3474
16	3	107345B_SLAM_8h	4232
49	4	107313A_SLAM_4h	4
49	4	107315A_SLAM_8h	3
49	4	107341B_SLAM_2h	4
49	4	107343B_SLAM_4h	11
49	4	107345B_SLAM_8h	8
16	4	107309A_SLAM_1h	3
16	4	107311A_SLAM_2h	28
16	4	107313A_SLAM_4h	71
16	4	107315A_SLAM_8h	187
16	4	107339B_SLAM_1h	8
16	4	107341B_SLAM_2h	98
16	4	107343B_SLAM_4h	390
16	4	107345B_SLAM_8h	465
49	5	107313A_SLAM_4h	1
49	5	107341B_SLAM_2h	1
49	5	107343B_SLAM_4h	2
49	5	107345B_SLAM_8h	1
16	5	107313A_SLAM_4h	2
16	5	107315A_SLAM_8h	3
16	5	107341B_SLAM_2h	1
16	5	107343B_SLAM_4h	4
16	5	107345B_SLAM_8h	7
66	0	107307A_SLAM_0h_no4sU	2
66	0	107309A_SLAM_1h	1
66	0	107341B_SLAM_2h	1
33	0	107307A_SLAM_0h_no4sU	67170
33	0	107309A_SLAM_1h	57145
33	0	107311A_SLAM_2h	50624
33	0	107313A_SLAM_4h	38726
33	0	107315A_SLAM_8h	26694
33	0	107337B_SLAM_0h_no4sU	54319
33	0	107339B_SLAM_1h	53223
33	0	107341B_SLAM_2h	52565
33	0	107343B_SLAM_4h	40559
33	0	107345B_SLAM_8h	26596
33	1	107307A_SLAM_0h_no4sU	987
33	1	107309A_SLAM_1h	3548
33	1	107311A_SLAM_2h	8306
33	1	107313A_SLAM_4h	12590
33	1	107315A_SLAM_8h	14485
33	1	107337B_SLAM_0h_no4sU	791
33	1	107339B_SLAM_1h	3419
33	1	107341B_SLAM_2h	8193
33	1	107343B_SLAM_4h	14412
33	1	107345B_SLAM_8h	15325
33	2	107307A_SLAM_0h_no4sU	17
33	2	107309A_SLAM_1h	437
33	2	107311A_SLAM_2h	1903
33	2	107313A_SLAM_4h	3772
33	2	107315A_SLAM_8h	5103
33	2	107337B_SLAM_0h_no4sU	13
33	2	107339B_SLAM_1h	628
33	2	107341B_SLAM_2h	2505
33	2	107343B_SLAM_4h	6031
33	2	107345B_SLAM_8h	6498
33	3	107309A_SLAM_1h	53
33	3	107311A_SLAM_2h	348
33	3	107313A_SLAM_4h	806
33	3	107315A_SLAM_8h	1300
33	3	107339B_SLAM_1h	119
33	3	107341B_SLAM_2h	680
33	3	107343B_SLAM_4h	1942
33	3	107345B_SLAM_8h	2089
66	4	107343B_SLAM_4h	0
33	4	107309A_SLAM_1h	12
33	4	107311A_SLAM_2h	69
33	4	107313A_SLAM_4h	150
33	4	107315A_SLAM_8h	272
33	4	107339B_SLAM_1h	21
33	4	107341B_SLAM_2h	157
33	4	107343B_SLAM_4h	526
33	4	107345B_SLAM_8h	515
66	5	107341B_SLAM_2h	1
33	5	107311A_SLAM_2h	3
33	5	107313A_SLAM_4h	8
33	5	107315A_SLAM_8h	17
33	5	107341B_SLAM_2h	13
33	5	107343B_SLAM_4h	31
33	5	107345B_SLAM_8h	36
50	0	107307A_SLAM_0h_no4sU	576
50	0	107309A_SLAM_1h	465
50	0	107311A_SLAM_2h	390
50	0	107313A_SLAM_4h	288
50	0	107315A_SLAM_8h	149
50	0	107337B_SLAM_0h_no4sU	392
50	0	107339B_SLAM_1h	512
50	0	107341B_SLAM_2h	401
50	0	107343B_SLAM_4h	282
50	0	107345B_SLAM_8h	161
17	0	107307A_SLAM_0h_no4sU	559824
17	0	107309A_SLAM_1h	467632
17	0	107311A_SLAM_2h	489086
17	0	107313A_SLAM_4h	430481
17	0	107315A_SLAM_8h	350294
17	0	107337B_SLAM_0h_no4sU	551800
17	0	107339B_SLAM_1h	472426
17	0	107341B_SLAM_2h	502459
17	0	107343B_SLAM_4h	483942
17	0	107345B_SLAM_8h	379496
50	1	107307A_SLAM_0h_no4sU	16
50	1	107309A_SLAM_1h	47
50	1	107311A_SLAM_2h	75
50	1	107313A_SLAM_4h	106
50	1	107315A_SLAM_8h	143
50	1	107337B_SLAM_0h_no4sU	16
50	1	107339B_SLAM_1h	28
50	1	107341B_SLAM_2h	63
50	1	107343B_SLAM_4h	114
50	1	107345B_SLAM_8h	122
17	1	107307A_SLAM_0h_no4sU	6258
17	1	107309A_SLAM_1h	13583
17	1	107311A_SLAM_2h	41930
17	1	107313A_SLAM_4h	71874
17	1	107315A_SLAM_8h	97326
17	1	107337B_SLAM_0h_no4sU	6056
17	1	107339B_SLAM_1h	14984
17	1	107341B_SLAM_2h	43954
17	1	107343B_SLAM_4h	98140
17	1	107345B_SLAM_8h	120413
50	2	107309A_SLAM_1h	5
50	2	107311A_SLAM_2h	21
50	2	107313A_SLAM_4h	41
50	2	107315A_SLAM_8h	54
50	2	107337B_SLAM_0h_no4sU	1
50	2	107339B_SLAM_1h	14
50	2	107341B_SLAM_2h	22
50	2	107343B_SLAM_4h	54
50	2	107345B_SLAM_8h	52
17	2	107307A_SLAM_0h_no4sU	39
17	2	107309A_SLAM_1h	740
17	2	107311A_SLAM_2h	4836
17	2	107313A_SLAM_4h	11431
17	2	107315A_SLAM_8h	18065
17	2	107337B_SLAM_0h_no4sU	35
17	2	107339B_SLAM_1h	1313
17	2	107341B_SLAM_2h	7488
17	2	107343B_SLAM_4h	21934
17	2	107345B_SLAM_8h	27890
50	3	107309A_SLAM_1h	3
50	3	107311A_SLAM_2h	5
50	3	107313A_SLAM_4h	11
50	3	107315A_SLAM_8h	18
50	3	107339B_SLAM_1h	2
50	3	107341B_SLAM_2h	12
50	3	107343B_SLAM_4h	32
50	3	107345B_SLAM_8h	29
17	3	107309A_SLAM_1h	47
17	3	107311A_SLAM_2h	456
17	3	107313A_SLAM_4h	1286
17	3	107315A_SLAM_8h	2385
17	3	107339B_SLAM_1h	121
17	3	107341B_SLAM_2h	1105
17	3	107343B_SLAM_4h	3992
17	3	107345B_SLAM_8h	4882
50	4	107313A_SLAM_4h	6
50	4	107339B_SLAM_1h	1
50	4	107341B_SLAM_2h	3
50	4	107343B_SLAM_4h	5
50	4	107345B_SLAM_8h	9
17	4	107309A_SLAM_1h	4
17	4	107311A_SLAM_2h	33
17	4	107313A_SLAM_4h	95
17	4	107315A_SLAM_8h	192
17	4	107339B_SLAM_1h	7
17	4	107341B_SLAM_2h	147
17	4	107343B_SLAM_4h	511
17	4	107345B_SLAM_8h	521
50	5	107315A_SLAM_8h	1
17	5	107311A_SLAM_2h	1
17	5	107313A_SLAM_4h	1
17	5	107315A_SLAM_8h	4
17	5	107341B_SLAM_2h	1
17	5	107343B_SLAM_4h	12
17	5	107345B_SLAM_8h	10
34	0	107307A_SLAM_0h_no4sU	55549
34	0	107309A_SLAM_1h	47375
34	0	107311A_SLAM_2h	41408
34	0	107313A_SLAM_4h	31824
34	0	107315A_SLAM_8h	21281
34	0	107337B_SLAM_0h_no4sU	44158
34	0	107339B_SLAM_1h	43940
34	0	107341B_SLAM_2h	42990
34	0	107343B_SLAM_4h	32872
34	0	107345B_SLAM_8h	21096
67	1	107309A_SLAM_1h	1
67	1	107313A_SLAM_4h	1
67	1	107345B_SLAM_8h	1
1	0	107307A_SLAM_0h_no4sU	399113
1	0	107309A_SLAM_1h	316309
1	0	107311A_SLAM_2h	392717
1	0	107313A_SLAM_4h	344078
1	0	107315A_SLAM_8h	341029
1	0	107337B_SLAM_0h_no4sU	464897
1	0	107339B_SLAM_1h	391142
1	0	107341B_SLAM_2h	374682
1	0	107343B_SLAM_4h	464683
1	0	107345B_SLAM_8h	394190
34	1	107307A_SLAM_0h_no4sU	775
34	1	107309A_SLAM_1h	2852
34	1	107311A_SLAM_2h	6883
34	1	107313A_SLAM_4h	10376
34	1	107315A_SLAM_8h	11941
34	1	107337B_SLAM_0h_no4sU	661
34	1	107339B_SLAM_1h	2796
34	1	107341B_SLAM_2h	6659
34	1	107343B_SLAM_4h	12037
34	1	107345B_SLAM_8h	12687
34	2	107307A_SLAM_0h_no4sU	13
34	2	107309A_SLAM_1h	371
34	2	107311A_SLAM_2h	1627
34	2	107313A_SLAM_4h	3114
34	2	107315A_SLAM_8h	4449
34	2	107337B_SLAM_0h_no4sU	15
34	2	107339B_SLAM_1h	513
34	2	107341B_SLAM_2h	2049
34	2	107343B_SLAM_4h	4973
34	2	107345B_SLAM_8h	5389
1	1	107307A_SLAM_0h_no4sU	143
1	1	107309A_SLAM_1h	282
1	1	107311A_SLAM_2h	1163
1	1	107313A_SLAM_4h	2132
1	1	107315A_SLAM_8h	3105
1	1	107337B_SLAM_0h_no4sU	152
1	1	107339B_SLAM_1h	378
1	1	107341B_SLAM_2h	1241
1	1	107343B_SLAM_4h	3614
1	1	107345B_SLAM_8h	4338
34	3	107309A_SLAM_1h	52
34	3	107311A_SLAM_2h	273
34	3	107313A_SLAM_4h	701
34	3	107315A_SLAM_8h	1072
34	3	107337B_SLAM_0h_no4sU	1
34	3	107339B_SLAM_1h	95
34	3	107341B_SLAM_2h	579
34	3	107343B_SLAM_4h	1671
34	3	107345B_SLAM_8h	1845
34	4	107309A_SLAM_1h	5
34	4	107311A_SLAM_2h	42
34	4	107313A_SLAM_4h	106
34	4	107315A_SLAM_8h	246
34	4	107339B_SLAM_1h	16
34	4	107341B_SLAM_2h	115
34	4	107343B_SLAM_4h	447
34	4	107345B_SLAM_8h	409
34	5	107309A_SLAM_1h	1
34	5	107311A_SLAM_2h	3
34	5	107313A_SLAM_4h	4
34	5	107315A_SLAM_8h	8
34	5	107339B_SLAM_1h	3
34	5	107341B_SLAM_2h	11
34	5	107343B_SLAM_4h	29
34	5	107345B_SLAM_8h	24
51	0	107307A_SLAM_0h_no4sU	370
51	0	107309A_SLAM_1h	311
51	0	107311A_SLAM_2h	236
51	0	107313A_SLAM_4h	157
51	0	107315A_SLAM_8h	109
51	0	107337B_SLAM_0h_no4sU	272
51	0	107339B_SLAM_1h	319
51	0	107341B_SLAM_2h	208
51	0	107343B_SLAM_4h	172
51	0	107345B_SLAM_8h	77
18	0	107307A_SLAM_0h_no4sU	524251
18	0	107309A_SLAM_1h	439614
18	0	107311A_SLAM_2h	454481
18	0	107313A_SLAM_4h	398799
18	0	107315A_SLAM_8h	321005
18	0	107337B_SLAM_0h_no4sU	511850
18	0	107339B_SLAM_1h	439064
18	0	107341B_SLAM_2h	470943
18	0	107343B_SLAM_4h	444290
18	0	107345B_SLAM_8h	344865
51	1	107307A_SLAM_0h_no4sU	13
51	1	107309A_SLAM_1h	34
51	1	107311A_SLAM_2h	58
51	1	107313A_SLAM_4h	68
51	1	107315A_SLAM_8h	74
51	1	107337B_SLAM_0h_no4sU	8
51	1	107339B_SLAM_1h	30
51	1	107341B_SLAM_2h	45
51	1	107343B_SLAM_4h	75
51	1	107345B_SLAM_8h	80
18	1	107307A_SLAM_0h_no4sU	5710
18	1	107309A_SLAM_1h	13380
18	1	107311A_SLAM_2h	40687
18	1	107313A_SLAM_4h	69762
18	1	107315A_SLAM_8h	93703
18	1	107337B_SLAM_0h_no4sU	5731
18	1	107339B_SLAM_1h	14820
18	1	107341B_SLAM_2h	42802
18	1	107343B_SLAM_4h	94488
18	1	107345B_SLAM_8h	115068
51	2	107307A_SLAM_0h_no4sU	1
51	2	107309A_SLAM_1h	3
51	2	107311A_SLAM_2h	16
51	2	107313A_SLAM_4h	28
51	2	107315A_SLAM_8h	37
51	2	107339B_SLAM_1h	5
51	2	107341B_SLAM_2h	20
51	2	107343B_SLAM_4h	30
51	2	107345B_SLAM_8h	41
18	2	107307A_SLAM_0h_no4sU	37
18	2	107309A_SLAM_1h	804
18	2	107311A_SLAM_2h	5144
18	2	107313A_SLAM_4h	11641
18	2	107315A_SLAM_8h	18250
18	2	107337B_SLAM_0h_no4sU	55
18	2	107339B_SLAM_1h	1309
18	2	107341B_SLAM_2h	7713
18	2	107343B_SLAM_4h	22691
18	2	107345B_SLAM_8h	28398
51	3	107309A_SLAM_1h	2
51	3	107311A_SLAM_2h	5
51	3	107313A_SLAM_4h	12
51	3	107315A_SLAM_8h	16
51	3	107339B_SLAM_1h	2
51	3	107341B_SLAM_2h	4
51	3	107343B_SLAM_4h	15
51	3	107345B_SLAM_8h	14
18	3	107309A_SLAM_1h	67
18	3	107311A_SLAM_2h	509
18	3	107313A_SLAM_4h	1475
18	3	107315A_SLAM_8h	2620
18	3	107339B_SLAM_1h	134
18	3	107341B_SLAM_2h	1265
18	3	107343B_SLAM_4h	4272
18	3	107345B_SLAM_8h	5366
51	4	107313A_SLAM_4h	1
51	4	107315A_SLAM_8h	4
51	4	107341B_SLAM_2h	4
51	4	107343B_SLAM_4h	2
51	4	107345B_SLAM_8h	3
18	4	107309A_SLAM_1h	3
18	4	107311A_SLAM_2h	25
18	4	107313A_SLAM_4h	133
18	4	107315A_SLAM_8h	260
18	4	107339B_SLAM_1h	10
18	4	107341B_SLAM_2h	144
18	4	107343B_SLAM_4h	541
18	4	107345B_SLAM_8h	660
51	5	107345B_SLAM_8h	1
18	5	107311A_SLAM_2h	1
18	5	107313A_SLAM_4h	5
18	5	107315A_SLAM_8h	5
18	5	107341B_SLAM_2h	1
18	5	107343B_SLAM_4h	12
18	5	107345B_SLAM_8h	14
18	6	107343B_SLAM_4h	0
68	0	107307A_SLAM_0h_no4sU	1
68	0	107337B_SLAM_0h_no4sU	2
68	0	107339B_SLAM_1h	1
35	0	107307A_SLAM_0h_no4sU	45422
35	0	107309A_SLAM_1h	38513
35	0	107311A_SLAM_2h	33583
35	0	107313A_SLAM_4h	25328
35	0	107315A_SLAM_8h	16897
35	0	107337B_SLAM_0h_no4sU	34764
35	0	107339B_SLAM_1h	35574
35	0	107341B_SLAM_2h	34387
35	0	107343B_SLAM_4h	26425
35	0	107345B_SLAM_8h	16489
2	0	107307A_SLAM_0h_no4sU	430582
2	0	107309A_SLAM_1h	339622
2	0	107311A_SLAM_2h	420330
2	0	107313A_SLAM_4h	369072
2	0	107315A_SLAM_8h	361894
2	0	107337B_SLAM_0h_no4sU	496008
2	0	107339B_SLAM_1h	417790
2	0	107341B_SLAM_2h	402588
2	0	107343B_SLAM_4h	495809
2	0	107345B_SLAM_8h	417117
35	1	107307A_SLAM_0h_no4sU	667
35	1	107309A_SLAM_1h	2464
35	1	107311A_SLAM_2h	5647
35	1	107313A_SLAM_4h	8233
35	1	107315A_SLAM_8h	9572
35	1	107337B_SLAM_0h_no4sU	552
35	1	107339B_SLAM_1h	2395
35	1	107341B_SLAM_2h	5395
35	1	107343B_SLAM_4h	9777
35	1	107345B_SLAM_8h	9838
