n	d	Condition	count
21	2	107357B_TUC_0h_no4sU	54
21	2	107359B_TUC_1h	1313
21	2	107361B_TUC_2h	5569
21	2	107363B_TUC_4h	15456
21	2	107365B_TUC_8h	24901
87	4	107329A_TUC_1h	2
87	4	107331A_TUC_2h	10
87	4	107333A_TUC_4h	33
87	4	107335A_TUC_8h	76
87	4	107359B_TUC_1h	18
87	4	107361B_TUC_2h	38
87	4	107363B_TUC_4h	85
87	4	107365B_TUC_8h	119
21	3	107327A_TUC_0h_no4sU	3
21	3	107329A_TUC_1h	28
21	3	107331A_TUC_2h	554
21	3	107333A_TUC_4h	1936
21	3	107335A_TUC_8h	4155
21	3	107357B_TUC_0h_no4sU	2
21	3	107359B_TUC_1h	201
21	3	107361B_TUC_2h	1203
21	3	107363B_TUC_4h	3818
21	3	107365B_TUC_8h	6126
87	5	107331A_TUC_2h	9
87	5	107333A_TUC_4h	17
87	5	107335A_TUC_8h	29
87	5	107359B_TUC_1h	5
87	5	107361B_TUC_2h	15
87	5	107363B_TUC_4h	54
87	5	107365B_TUC_8h	91
21	4	107331A_TUC_2h	46
21	4	107333A_TUC_4h	238
21	4	107335A_TUC_8h	695
21	4	107359B_TUC_1h	19
21	4	107361B_TUC_2h	236
21	4	107363B_TUC_4h	797
21	4	107365B_TUC_8h	1336
87	6	107331A_TUC_2h	4
87	6	107333A_TUC_4h	8
87	6	107335A_TUC_8h	20
87	6	107359B_TUC_1h	1
87	6	107361B_TUC_2h	8
87	6	107363B_TUC_4h	25
87	6	107365B_TUC_8h	47
21	5	107331A_TUC_2h	6
21	5	107333A_TUC_4h	43
21	5	107335A_TUC_8h	94
21	5	107359B_TUC_1h	3
21	5	107361B_TUC_2h	33
21	5	107363B_TUC_4h	154
21	5	107365B_TUC_8h	234
87	7	107333A_TUC_4h	2
87	7	107335A_TUC_8h	10
87	7	107359B_TUC_1h	1
87	7	107361B_TUC_2h	3
87	7	107363B_TUC_4h	21
87	7	107365B_TUC_8h	29
21	6	107331A_TUC_2h	1
21	6	107333A_TUC_4h	5
21	6	107335A_TUC_8h	15
21	6	107359B_TUC_1h	1
21	6	107361B_TUC_2h	5
21	6	107363B_TUC_4h	24
21	6	107365B_TUC_8h	52
87	8	107333A_TUC_4h	1
87	8	107335A_TUC_8h	4
87	8	107359B_TUC_1h	1
87	8	107363B_TUC_4h	4
87	8	107365B_TUC_8h	16
21	7	107333A_TUC_4h	1
21	7	107335A_TUC_8h	2
21	7	107363B_TUC_4h	3
21	7	107365B_TUC_8h	5
87	9	107335A_TUC_8h	3
87	9	107361B_TUC_2h	1
87	9	107363B_TUC_4h	3
87	9	107365B_TUC_8h	4
87	10	107365B_TUC_8h	2
21	8	107335A_TUC_8h	1
21	8	107363B_TUC_4h	2
21	9	107361B_TUC_2h	1
88	0	107327A_TUC_0h_no4sU	416
88	0	107329A_TUC_1h	415
88	0	107331A_TUC_2h	338
88	0	107333A_TUC_4h	193
88	0	107335A_TUC_8h	105
88	0	107357B_TUC_0h_no4sU	583
88	0	107359B_TUC_1h	559
88	0	107361B_TUC_2h	350
88	0	107363B_TUC_4h	172
88	0	107365B_TUC_8h	121
88	1	107327A_TUC_0h_no4sU	11
88	1	107329A_TUC_1h	59
88	1	107331A_TUC_2h	95
88	1	107333A_TUC_4h	123
88	1	107335A_TUC_8h	126
88	1	107357B_TUC_0h_no4sU	19
88	1	107359B_TUC_1h	99
88	1	107361B_TUC_2h	84
88	1	107363B_TUC_4h	122
88	1	107365B_TUC_8h	125
22	0	107327A_TUC_0h_no4sU	322088
22	0	107329A_TUC_1h	251374
22	0	107331A_TUC_2h	256128
22	0	107333A_TUC_4h	273165
22	0	107335A_TUC_8h	245791
22	0	107357B_TUC_0h_no4sU	244956
22	0	107359B_TUC_1h	319598
22	0	107361B_TUC_2h	250142
22	0	107363B_TUC_4h	220655
22	0	107365B_TUC_8h	207615
88	2	107327A_TUC_0h_no4sU	8
88	2	107329A_TUC_1h	16
88	2	107331A_TUC_2h	71
88	2	107333A_TUC_4h	82
88	2	107335A_TUC_8h	147
88	2	107359B_TUC_1h	34
88	2	107361B_TUC_2h	70
88	2	107363B_TUC_4h	105
88	2	107365B_TUC_8h	142
22	1	107327A_TUC_0h_no4sU	4372
22	1	107329A_TUC_1h	8376
22	1	107331A_TUC_2h	27432
22	1	107333A_TUC_4h	56569
22	1	107335A_TUC_8h	88008
22	1	107357B_TUC_0h_no4sU	3308
22	1	107359B_TUC_1h	12626
22	1	107361B_TUC_2h	26129
22	1	107363B_TUC_4h	53728
22	1	107365B_TUC_8h	82186
88	3	107327A_TUC_0h_no4sU	1
88	3	107329A_TUC_1h	6
88	3	107331A_TUC_2h	44
88	3	107333A_TUC_4h	61
88	3	107335A_TUC_8h	80
88	3	107359B_TUC_1h	14
88	3	107361B_TUC_2h	43
88	3	107363B_TUC_4h	89
88	3	107365B_TUC_8h	116
22	2	107327A_TUC_0h_no4sU	49
22	2	107329A_TUC_1h	488
22	2	107331A_TUC_2h	4243
22	2	107333A_TUC_4h	12396
22	2	107335A_TUC_8h	23247
22	2	107357B_TUC_0h_no4sU	31
22	2	107359B_TUC_1h	1455
22	2	107361B_TUC_2h	5963
22	2	107363B_TUC_4h	16587
22	2	107365B_TUC_8h	26204
88	4	107327A_TUC_0h_no4sU	1
88	4	107331A_TUC_2h	18
88	4	107333A_TUC_4h	29
88	4	107335A_TUC_8h	44
88	4	107359B_TUC_1h	7
88	4	107361B_TUC_2h	28
88	4	107363B_TUC_4h	73
88	4	107365B_TUC_8h	91
22	3	107327A_TUC_0h_no4sU	4
22	3	107329A_TUC_1h	37
22	3	107331A_TUC_2h	612
22	3	107333A_TUC_4h	2199
22	3	107335A_TUC_8h	4574
22	3	107357B_TUC_0h_no4sU	3
22	3	107359B_TUC_1h	208
22	3	107361B_TUC_2h	1315
22	3	107363B_TUC_4h	4206
22	3	107365B_TUC_8h	6625
88	5	107331A_TUC_2h	4
88	5	107333A_TUC_4h	10
88	5	107335A_TUC_8h	25
88	5	107359B_TUC_1h	6
88	5	107361B_TUC_2h	20
88	5	107363B_TUC_4h	41
88	5	107365B_TUC_8h	67
22	4	107329A_TUC_1h	3
22	4	107331A_TUC_2h	73
22	4	107333A_TUC_4h	310
22	4	107335A_TUC_8h	784
22	4	107357B_TUC_0h_no4sU	1
22	4	107359B_TUC_1h	35
22	4	107361B_TUC_2h	262
22	4	107363B_TUC_4h	923
22	4	107365B_TUC_8h	1493
88	6	107331A_TUC_2h	1
88	6	107333A_TUC_4h	5
88	6	107335A_TUC_8h	9
88	6	107359B_TUC_1h	3
88	6	107361B_TUC_2h	6
88	6	107363B_TUC_4h	29
88	6	107365B_TUC_8h	41
22	5	107329A_TUC_1h	1
22	5	107331A_TUC_2h	7
22	5	107333A_TUC_4h	41
22	5	107335A_TUC_8h	124
22	5	107359B_TUC_1h	2
22	5	107361B_TUC_2h	56
22	5	107363B_TUC_4h	188
22	5	107365B_TUC_8h	263
88	7	107335A_TUC_8h	6
88	7	107361B_TUC_2h	9
88	7	107363B_TUC_4h	12
88	7	107365B_TUC_8h	17
22	6	107333A_TUC_4h	4
22	6	107335A_TUC_8h	6
22	6	107361B_TUC_2h	6
22	6	107363B_TUC_4h	48
22	6	107365B_TUC_8h	56
88	8	107331A_TUC_2h	1
88	8	107333A_TUC_4h	1
88	8	107335A_TUC_8h	5
88	8	107361B_TUC_2h	3
88	8	107363B_TUC_4h	10
88	8	107365B_TUC_8h	13
22	7	107335A_TUC_8h	2
22	7	107359B_TUC_1h	1
22	7	107363B_TUC_4h	11
22	7	107365B_TUC_8h	8
88	9	107333A_TUC_4h	1
88	9	107361B_TUC_2h	3
88	9	107363B_TUC_4h	2
88	9	107365B_TUC_8h	8
22	8	107335A_TUC_8h	1
22	8	107363B_TUC_4h	2
22	8	107365B_TUC_8h	1
88	10	107365B_TUC_8h	1
22	9	107365B_TUC_8h	1
89	0	107327A_TUC_0h_no4sU	344
89	0	107329A_TUC_1h	289
89	0	107331A_TUC_2h	246
89	0	107333A_TUC_4h	133
89	0	107335A_TUC_8h	112
89	0	107357B_TUC_0h_no4sU	464
89	0	107359B_TUC_1h	412
89	0	107361B_TUC_2h	243
89	0	107363B_TUC_4h	129
89	0	107365B_TUC_8h	96
89	1	107327A_TUC_0h_no4sU	9
89	1	107329A_TUC_1h	29
89	1	107331A_TUC_2h	82
89	1	107333A_TUC_4h	90
89	1	107335A_TUC_8h	106
89	1	107357B_TUC_0h_no4sU	18
89	1	107359B_TUC_1h	67
89	1	107361B_TUC_2h	71
89	1	107363B_TUC_4h	93
89	1	107365B_TUC_8h	109
23	0	107327A_TUC_0h_no4sU	325166
23	0	107329A_TUC_1h	254745
23	0	107331A_TUC_2h	259336
23	0	107333A_TUC_4h	275021
23	0	107335A_TUC_8h	246097
23	0	107357B_TUC_0h_no4sU	249631
23	0	107359B_TUC_1h	325779
23	0	107361B_TUC_2h	252699
23	0	107363B_TUC_4h	223050
23	0	107365B_TUC_8h	207526
89	2	107327A_TUC_0h_no4sU	1
89	2	107329A_TUC_1h	10
89	2	107331A_TUC_2h	46
89	2	107333A_TUC_4h	56
89	2	107335A_TUC_8h	103
89	2	107357B_TUC_0h_no4sU	2
89	2	107359B_TUC_1h	36
89	2	107361B_TUC_2h	55
89	2	107363B_TUC_4h	76
89	2	107365B_TUC_8h	113
23	1	107327A_TUC_0h_no4sU	4666
23	1	107329A_TUC_1h	8978
23	1	107331A_TUC_2h	28543
23	1	107333A_TUC_4h	58829
23	1	107335A_TUC_8h	90535
23	1	107357B_TUC_0h_no4sU	3549
23	1	107359B_TUC_1h	12968
23	1	107361B_TUC_2h	26879
23	1	107363B_TUC_4h	55499
23	1	107365B_TUC_8h	84496
89	3	107327A_TUC_0h_no4sU	1
89	3	107329A_TUC_1h	2
89	3	107331A_TUC_2h	28
89	3	107333A_TUC_4h	39
89	3	107335A_TUC_8h	74
89	3	107357B_TUC_0h_no4sU	1
89	3	107359B_TUC_1h	13
89	3	107361B_TUC_2h	25
89	3	107363B_TUC_4h	75
89	3	107365B_TUC_8h	98
23	2	107327A_TUC_0h_no4sU	61
23	2	107329A_TUC_1h	530
23	2	107331A_TUC_2h	4783
23	2	107333A_TUC_4h	13406
23	2	107335A_TUC_8h	24771
23	2	107357B_TUC_0h_no4sU	41
23	2	107359B_TUC_1h	1494
23	2	107361B_TUC_2h	6481
23	2	107363B_TUC_4h	17704
23	2	107365B_TUC_8h	28167
89	4	107329A_TUC_1h	1
89	4	107331A_TUC_2h	10
89	4	107333A_TUC_4h	13
89	4	107335A_TUC_8h	44
89	4	107359B_TUC_1h	6
89	4	107361B_TUC_2h	30
89	4	107363B_TUC_4h	65
89	4	107365B_TUC_8h	82
23	3	107327A_TUC_0h_no4sU	6
23	3	107329A_TUC_1h	60
23	3	107331A_TUC_2h	677
23	3	107333A_TUC_4h	2438
23	3	107335A_TUC_8h	5173
23	3	107357B_TUC_0h_no4sU	4
23	3	107359B_TUC_1h	210
23	3	107361B_TUC_2h	1457
23	3	107363B_TUC_4h	4761
23	3	107365B_TUC_8h	7505
89	5	107329A_TUC_1h	1
89	5	107331A_TUC_2h	2
89	5	107333A_TUC_4h	8
89	5	107335A_TUC_8h	15
89	5	107359B_TUC_1h	4
89	5	107361B_TUC_2h	15
89	5	107363B_TUC_4h	28
89	5	107365B_TUC_8h	56
23	4	107329A_TUC_1h	2
23	4	107331A_TUC_2h	83
23	4	107333A_TUC_4h	410
23	4	107335A_TUC_8h	916
23	4	107359B_TUC_1h	30
23	4	107361B_TUC_2h	291
23	4	107363B_TUC_4h	1062
23	4	107365B_TUC_8h	1698
89	6	107331A_TUC_2h	1
89	6	107333A_TUC_4h	7
89	6	107335A_TUC_8h	5
89	6	107361B_TUC_2h	6
89	6	107363B_TUC_4h	15
89	6	107365B_TUC_8h	34
23	5	107329A_TUC_1h	1
23	5	107331A_TUC_2h	6
23	5	107333A_TUC_4h	56
23	5	107335A_TUC_8h	136
23	5	107359B_TUC_1h	6
23	5	107361B_TUC_2h	50
23	5	107363B_TUC_4h	228
23	5	107365B_TUC_8h	382
89	7	107331A_TUC_2h	1
89	7	107333A_TUC_4h	1
89	7	107335A_TUC_8h	4
89	7	107361B_TUC_2h	5
89	7	107363B_TUC_4h	11
89	7	107365B_TUC_8h	21
23	6	107329A_TUC_1h	1
23	6	107333A_TUC_4h	6
23	6	107335A_TUC_8h	19
23	6	107359B_TUC_1h	2
23	6	107361B_TUC_2h	17
23	6	107363B_TUC_4h	42
23	6	107365B_TUC_8h	59
89	8	107333A_TUC_4h	2
89	8	107335A_TUC_8h	1
89	8	107361B_TUC_2h	1
89	8	107363B_TUC_4h	2
89	8	107365B_TUC_8h	8
23	7	107329A_TUC_1h	1
23	7	107333A_TUC_4h	1
23	7	107335A_TUC_8h	2
23	7	107361B_TUC_2h	2
23	7	107363B_TUC_4h	15
23	7	107365B_TUC_8h	10
89	9	107333A_TUC_4h	1
89	9	107335A_TUC_8h	1
89	9	107363B_TUC_4h	5
89	9	107365B_TUC_8h	4
23	8	107333A_TUC_4h	1
23	8	107361B_TUC_2h	1
23	8	107363B_TUC_4h	3
23	8	107365B_TUC_8h	2
90	0	107327A_TUC_0h_no4sU	283
90	0	107329A_TUC_1h	237
90	0	107331A_TUC_2h	183
90	0	107333A_TUC_4h	111
90	0	107335A_TUC_8h	59
90	0	107357B_TUC_0h_no4sU	380
90	0	107359B_TUC_1h	328
90	0	107361B_TUC_2h	174
90	0	107363B_TUC_4h	128
90	0	107365B_TUC_8h	53
90	1	107327A_TUC_0h_no4sU	10
90	1	107329A_TUC_1h	34
90	1	107331A_TUC_2h	65
90	1	107333A_TUC_4h	49
90	1	107335A_TUC_8h	86
90	1	107357B_TUC_0h_no4sU	15
90	1	107359B_TUC_1h	45
90	1	107361B_TUC_2h	55
90	1	107363B_TUC_4h	58
90	1	107365B_TUC_8h	89
24	0	107327A_TUC_0h_no4sU	330531
24	0	107329A_TUC_1h	257273
24	0	107331A_TUC_2h	263065
24	0	107333A_TUC_4h	277603
24	0	107335A_TUC_8h	244979
24	0	107357B_TUC_0h_no4sU	252603
24	0	107359B_TUC_1h	331150
24	0	107361B_TUC_2h	256433
24	0	107363B_TUC_4h	225740
24	0	107365B_TUC_8h	208129
90	2	107327A_TUC_0h_no4sU	2
90	2	107329A_TUC_1h	6
90	2	107331A_TUC_2h	36
90	2	107333A_TUC_4h	63
90	2	107335A_TUC_8h	85
90	2	107357B_TUC_0h_no4sU	3
90	2	107359B_TUC_1h	33
90	2	107361B_TUC_2h	34
90	2	107363B_TUC_4h	78
90	2	107365B_TUC_8h	79
24	1	107327A_TUC_0h_no4sU	5156
24	1	107329A_TUC_1h	9404
24	1	107331A_TUC_2h	29778
24	1	107333A_TUC_4h	60173
24	1	107335A_TUC_8h	93324
24	1	107357B_TUC_0h_no4sU	3981
24	1	107359B_TUC_1h	13834
24	1	107361B_TUC_2h	27826
24	1	107363B_TUC_4h	57344
24	1	107365B_TUC_8h	87073
90	3	107327A_TUC_0h_no4sU	1
90	3	107329A_TUC_1h	1
90	3	107331A_TUC_2h	16
90	3	107333A_TUC_4h	36
90	3	107335A_TUC_8h	54
90	3	107359B_TUC_1h	13
90	3	107361B_TUC_2h	23
90	3	107363B_TUC_4h	60
90	3	107365B_TUC_8h	91
24	2	107327A_TUC_0h_no4sU	52
24	2	107329A_TUC_1h	611
24	2	107331A_TUC_2h	5091
24	2	107333A_TUC_4h	14380
24	2	107335A_TUC_8h	26408
24	2	107357B_TUC_0h_no4sU	42
24	2	107359B_TUC_1h	1643
24	2	107361B_TUC_2h	6856
24	2	107363B_TUC_4h	18549
24	2	107365B_TUC_8h	29864
90	4	107331A_TUC_2h	7
90	4	107333A_TUC_4h	18
90	4	107335A_TUC_8h	35
90	4	107359B_TUC_1h	7
90	4	107361B_TUC_2h	11
90	4	107363B_TUC_4h	54
90	4	107365B_TUC_8h	52
24	3	107327A_TUC_0h_no4sU	5
24	3	107329A_TUC_1h	68
24	3	107331A_TUC_2h	831
24	3	107333A_TUC_4h	2657
24	3	107335A_TUC_8h	5902
24	3	107357B_TUC_0h_no4sU	6
24	3	107359B_TUC_1h	252
24	3	107361B_TUC_2h	1674
24	3	107363B_TUC_4h	5024
24	3	107365B_TUC_8h	8221
90	5	107331A_TUC_2h	2
90	5	107333A_TUC_4h	5
90	5	107335A_TUC_8h	15
90	5	107359B_TUC_1h	1
90	5	107361B_TUC_2h	12
90	5	107363B_TUC_4h	24
90	5	107365B_TUC_8h	40
24	4	107329A_TUC_1h	6
24	4	107331A_TUC_2h	119
24	4	107333A_TUC_4h	394
24	4	107335A_TUC_8h	1087
24	4	107357B_TUC_0h_no4sU	1
24	4	107359B_TUC_1h	39
24	4	107361B_TUC_2h	362
24	4	107363B_TUC_4h	1203
24	4	107365B_TUC_8h	1928
90	6	107333A_TUC_4h	1
90	6	107335A_TUC_8h	8
90	6	107359B_TUC_1h	2
90	6	107361B_TUC_2h	8
90	6	107363B_TUC_4h	21
90	6	107365B_TUC_8h	20
24	5	107331A_TUC_2h	9
24	5	107333A_TUC_4h	71
24	5	107335A_TUC_8h	197
24	5	107359B_TUC_1h	5
24	5	107361B_TUC_2h	51
24	5	107363B_TUC_4h	320
24	5	107365B_TUC_8h	456
90	7	107333A_TUC_4h	2
90	7	107335A_TUC_8h	4
90	7	107359B_TUC_1h	2
90	7	107361B_TUC_2h	6
90	7	107363B_TUC_4h	7
90	7	107365B_TUC_8h	9
24	6	107331A_TUC_2h	1
24	6	107333A_TUC_4h	6
24	6	107335A_TUC_8h	21
24	6	107359B_TUC_1h	1
24	6	107361B_TUC_2h	14
24	6	107363B_TUC_4h	47
24	6	107365B_TUC_8h	86
90	8	107335A_TUC_8h	2
90	8	107361B_TUC_2h	1
90	8	107363B_TUC_4h	2
90	8	107365B_TUC_8h	5
24	7	107333A_TUC_4h	1
24	7	107335A_TUC_8h	8
24	7	107361B_TUC_2h	4
24	7	107363B_TUC_4h	8
24	7	107365B_TUC_8h	14
90	9	107361B_TUC_2h	1
90	9	107363B_TUC_4h	2
90	9	107365B_TUC_8h	1
24	8	107335A_TUC_8h	1
24	8	107363B_TUC_4h	4
24	8	107365B_TUC_8h	2
90	10	107363B_TUC_4h	1
24	9	107363B_TUC_4h	1
91	0	107327A_TUC_0h_no4sU	220
91	0	107329A_TUC_1h	190
91	0	107331A_TUC_2h	154
91	0	107333A_TUC_4h	99
91	0	107335A_TUC_8h	48
91	0	107357B_TUC_0h_no4sU	285
91	0	107359B_TUC_1h	289
91	0	107361B_TUC_2h	151
91	0	107363B_TUC_4h	72
91	0	107365B_TUC_8h	49
91	1	107327A_TUC_0h_no4sU	10
91	1	107329A_TUC_1h	21
91	1	107331A_TUC_2h	52
91	1	107333A_TUC_4h	58
91	1	107335A_TUC_8h	75
91	1	107357B_TUC_0h_no4sU	6
91	1	107359B_TUC_1h	51
91	1	107361B_TUC_2h	43
91	1	107363B_TUC_4h	68
91	1	107365B_TUC_8h	67
25	0	107327A_TUC_0h_no4sU	337060
25	0	107329A_TUC_1h	261891
25	0	107331A_TUC_2h	268927
25	0	107333A_TUC_4h	282426
25	0	107335A_TUC_8h	248834
25	0	107357B_TUC_0h_no4sU	260158
25	0	107359B_TUC_1h	339511
25	0	107361B_TUC_2h	261325
25	0	107363B_TUC_4h	229906
25	0	107365B_TUC_8h	211047
91	2	107327A_TUC_0h_no4sU	1
91	2	107329A_TUC_1h	8
91	2	107331A_TUC_2h	30
91	2	107333A_TUC_4h	50
91	2	107335A_TUC_8h	52
91	2	107357B_TUC_0h_no4sU	1
91	2	107359B_TUC_1h	22
91	2	107361B_TUC_2h	31
91	2	107363B_TUC_4h	57
91	2	107365B_TUC_8h	69
25	1	107327A_TUC_0h_no4sU	5255
25	1	107329A_TUC_1h	9498
25	1	107331A_TUC_2h	30816
25	1	107333A_TUC_4h	62636
25	1	107335A_TUC_8h	96153
25	1	107357B_TUC_0h_no4sU	4070
25	1	107359B_TUC_1h	14473
25	1	107361B_TUC_2h	28708
25	1	107363B_TUC_4h	59228
25	1	107365B_TUC_8h	90235
91	3	107329A_TUC_1h	1
91	3	107331A_TUC_2h	13
91	3	107333A_TUC_4h	29
91	3	107335A_TUC_8h	38
91	3	107359B_TUC_1h	9
91	3	107361B_TUC_2h	19
91	3	107363B_TUC_4h	34
91	3	107365B_TUC_8h	47
25	2	107327A_TUC_0h_no4sU	62
25	2	107329A_TUC_1h	683
25	2	107331A_TUC_2h	5626
25	2	107333A_TUC_4h	15648
25	2	107335A_TUC_8h	28202
25	2	107357B_TUC_0h_no4sU	54
25	2	107359B_TUC_1h	1739
25	2	107361B_TUC_2h	7275
25	2	107363B_TUC_4h	20270
25	2	107365B_TUC_8h	31733
91	4	107331A_TUC_2h	5
91	4	107333A_TUC_4h	10
91	4	107335A_TUC_8h	18
91	4	107359B_TUC_1h	6
91	4	107361B_TUC_2h	18
91	4	107363B_TUC_4h	29
91	4	107365B_TUC_8h	40
25	3	107327A_TUC_0h_no4sU	6
25	3	107329A_TUC_1h	55
25	3	107331A_TUC_2h	856
25	3	107333A_TUC_4h	3002
25	3	107335A_TUC_8h	6500
25	3	107357B_TUC_0h_no4sU	2
25	3	107359B_TUC_1h	236
25	3	107361B_TUC_2h	1799
25	3	107363B_TUC_4h	5783
25	3	107365B_TUC_8h	9235
91	5	107333A_TUC_4h	5
91	5	107335A_TUC_8h	12
91	5	107359B_TUC_1h	2
91	5	107361B_TUC_2h	3
91	5	107363B_TUC_4h	24
91	5	107365B_TUC_8h	26
25	4	107329A_TUC_1h	4
25	4	107331A_TUC_2h	98
25	4	107333A_TUC_4h	487
25	4	107335A_TUC_8h	1239
25	4	107359B_TUC_1h	46
25	4	107361B_TUC_2h	382
25	4	107363B_TUC_4h	1407
25	4	107365B_TUC_8h	2250
91	6	107331A_TUC_2h	1
91	6	107333A_TUC_4h	4
91	6	107335A_TUC_8h	12
91	6	107359B_TUC_1h	1
91	6	107361B_TUC_2h	7
91	6	107363B_TUC_4h	16
91	6	107365B_TUC_8h	16
25	5	107331A_TUC_2h	10
25	5	107333A_TUC_4h	102
25	5	107335A_TUC_8h	209
25	5	107359B_TUC_1h	8
25	5	107361B_TUC_2h	82
25	5	107363B_TUC_4h	331
25	5	107365B_TUC_8h	474
91	7	107333A_TUC_4h	1
91	7	107335A_TUC_8h	1
91	7	107361B_TUC_2h	1
91	7	107363B_TUC_4h	4
91	7	107365B_TUC_8h	17
25	6	107331A_TUC_2h	1
25	6	107333A_TUC_4h	14
25	6	107335A_TUC_8h	40
25	6	107359B_TUC_1h	3
25	6	107361B_TUC_2h	13
25	6	107363B_TUC_4h	68
25	6	107365B_TUC_8h	124
91	8	107335A_TUC_8h	1
91	8	107361B_TUC_2h	1
91	8	107363B_TUC_4h	3
91	8	107365B_TUC_8h	2
25	7	107333A_TUC_4h	1
25	7	107335A_TUC_8h	9
25	7	107361B_TUC_2h	2
25	7	107363B_TUC_4h	15
25	7	107365B_TUC_8h	27
91	9	107361B_TUC_2h	1
91	9	107363B_TUC_4h	4
91	9	107365B_TUC_8h	3
25	8	107363B_TUC_4h	3
25	8	107365B_TUC_8h	3
25	9	107365B_TUC_8h	1
92	0	107327A_TUC_0h_no4sU	162
92	0	107329A_TUC_1h	132
92	0	107331A_TUC_2h	114
92	0	107333A_TUC_4h	61
92	0	107335A_TUC_8h	47
92	0	107357B_TUC_0h_no4sU	215
92	0	107359B_TUC_1h	212
92	0	107361B_TUC_2h	128
92	0	107363B_TUC_4h	71
92	0	107365B_TUC_8h	32
92	1	107327A_TUC_0h_no4sU	3
92	1	107329A_TUC_1h	23
92	1	107331A_TUC_2h	41
92	1	107333A_TUC_4h	28
92	1	107335A_TUC_8h	51
92	1	107357B_TUC_0h_no4sU	6
92	1	107359B_TUC_1h	30
92	1	107361B_TUC_2h	33
92	1	107363B_TUC_4h	42
92	1	107365B_TUC_8h	64
26	0	107327A_TUC_0h_no4sU	343122
26	0	107329A_TUC_1h	266618
26	0	107331A_TUC_2h	275192
26	0	107333A_TUC_4h	285707
26	0	107335A_TUC_8h	250355
26	0	107357B_TUC_0h_no4sU	264807
26	0	107359B_TUC_1h	345592
26	0	107361B_TUC_2h	267505
26	0	107363B_TUC_4h	234054
26	0	107365B_TUC_8h	213010
92	2	107329A_TUC_1h	9
92	2	107331A_TUC_2h	31
92	2	107333A_TUC_4h	40
92	2	107335A_TUC_8h	45
92	2	107357B_TUC_0h_no4sU	2
92	2	107359B_TUC_1h	18
92	2	107361B_TUC_2h	32
92	2	107363B_TUC_4h	36
92	2	107365B_TUC_8h	57
26	1	107327A_TUC_0h_no4sU	5776
26	1	107329A_TUC_1h	10352
26	1	107331A_TUC_2h	32538
26	1	107333A_TUC_4h	64988
26	1	107335A_TUC_8h	99782
26	1	107357B_TUC_0h_no4sU	4581
26	1	107359B_TUC_1h	15380
26	1	107361B_TUC_2h	29687
26	1	107363B_TUC_4h	61195
26	1	107365B_TUC_8h	92657
92	3	107331A_TUC_2h	16
92	3	107333A_TUC_4h	17
92	3	107335A_TUC_8h	37
92	3	107359B_TUC_1h	10
92	3	107361B_TUC_2h	14
92	3	107363B_TUC_4h	25
92	3	107365B_TUC_8h	47
26	2	107327A_TUC_0h_no4sU	68
26	2	107329A_TUC_1h	752
26	2	107331A_TUC_2h	5952
26	2	107333A_TUC_4h	16384
26	2	107335A_TUC_8h	30490
26	2	107357B_TUC_0h_no4sU	61
26	2	107359B_TUC_1h	1911
26	2	107361B_TUC_2h	7701
26	2	107363B_TUC_4h	21097
26	2	107365B_TUC_8h	34316
92	4	107329A_TUC_1h	1
92	4	107331A_TUC_2h	8
92	4	107333A_TUC_4h	12
92	4	107335A_TUC_8h	15
92	4	107359B_TUC_1h	7
92	4	107361B_TUC_2h	9
92	4	107363B_TUC_4h	27
92	4	107365B_TUC_8h	43
26	3	107327A_TUC_0h_no4sU	6
26	3	107329A_TUC_1h	66
26	3	107331A_TUC_2h	918
26	3	107333A_TUC_4h	3404
26	3	107335A_TUC_8h	7122
26	3	107357B_TUC_0h_no4sU	7
26	3	107359B_TUC_1h	331
26	3	107361B_TUC_2h	1895
26	3	107363B_TUC_4h	6438
26	3	107365B_TUC_8h	10017
92	5	107333A_TUC_4h	5
92	5	107335A_TUC_8h	10
92	5	107361B_TUC_2h	9
92	5	107363B_TUC_4h	14
92	5	107365B_TUC_8h	17
26	4	107329A_TUC_1h	9
26	4	107331A_TUC_2h	122
26	4	107333A_TUC_4h	544
26	4	107335A_TUC_8h	1359
26	4	107359B_TUC_1h	57
26	4	107361B_TUC_2h	442
26	4	107363B_TUC_4h	1643
26	4	107365B_TUC_8h	2458
92	6	107331A_TUC_2h	2
92	6	107333A_TUC_4h	2
92	6	107335A_TUC_8h	3
92	6	107359B_TUC_1h	1
92	6	107361B_TUC_2h	8
92	6	107363B_TUC_4h	16
92	6	107365B_TUC_8h	14
26	5	107331A_TUC_2h	13
26	5	107333A_TUC_4h	96
26	5	107335A_TUC_8h	214
26	5	107359B_TUC_1h	7
26	5	107361B_TUC_2h	102
26	5	107363B_TUC_4h	375
26	5	107365B_TUC_8h	585
92	7	107333A_TUC_4h	1
92	7	107361B_TUC_2h	2
92	7	107363B_TUC_4h	6
92	7	107365B_TUC_8h	13
26	6	107331A_TUC_2h	4
26	6	107333A_TUC_4h	14
26	6	107335A_TUC_8h	26
26	6	107359B_TUC_1h	2
26	6	107361B_TUC_2h	12
26	6	107363B_TUC_4h	79
26	6	107365B_TUC_8h	112
92	8	107335A_TUC_8h	2
92	8	107363B_TUC_4h	3
92	8	107365B_TUC_8h	6
26	7	107333A_TUC_4h	2
26	7	107335A_TUC_8h	8
26	7	107361B_TUC_2h	3
