n	d	Condition	count
15	0	107327A_TUC_0h_no4sU	537938
15	0	107329A_TUC_1h	429709
15	0	107331A_TUC_2h	421666
15	0	107333A_TUC_4h	482656
15	0	107335A_TUC_8h	463340
15	0	107357B_TUC_0h_no4sU	430784
15	0	107359B_TUC_1h	484953
15	0	107361B_TUC_2h	430125
15	0	107363B_TUC_4h	364540
15	0	107365B_TUC_8h	388929
48	1	107327A_TUC_0h_no4sU	14
48	1	107329A_TUC_1h	60
48	1	107331A_TUC_2h	165
48	1	107333A_TUC_4h	204
48	1	107335A_TUC_8h	286
48	1	107357B_TUC_0h_no4sU	16
48	1	107359B_TUC_1h	63
48	1	107361B_TUC_2h	132
48	1	107363B_TUC_4h	208
48	1	107365B_TUC_8h	345
15	1	107327A_TUC_0h_no4sU	4281
15	1	107329A_TUC_1h	9219
15	1	107331A_TUC_2h	30564
15	1	107333A_TUC_4h	68749
15	1	107335A_TUC_8h	111689
15	1	107357B_TUC_0h_no4sU	3422
15	1	107359B_TUC_1h	12726
15	1	107361B_TUC_2h	32265
15	1	107363B_TUC_4h	64727
15	1	107365B_TUC_8h	107629
48	2	107327A_TUC_0h_no4sU	1
48	2	107329A_TUC_1h	4
48	2	107331A_TUC_2h	63
48	2	107333A_TUC_4h	97
48	2	107335A_TUC_8h	177
48	2	107357B_TUC_0h_no4sU	2
48	2	107359B_TUC_1h	23
48	2	107361B_TUC_2h	65
48	2	107363B_TUC_4h	128
48	2	107365B_TUC_8h	215
15	2	107327A_TUC_0h_no4sU	41
15	2	107329A_TUC_1h	331
15	2	107331A_TUC_2h	2937
15	2	107333A_TUC_4h	9149
15	2	107335A_TUC_8h	18189
15	2	107357B_TUC_0h_no4sU	24
15	2	107359B_TUC_1h	1026
15	2	107361B_TUC_2h	4939
15	2	107363B_TUC_4h	12906
15	2	107365B_TUC_8h	22512
48	3	107329A_TUC_1h	1
48	3	107331A_TUC_2h	13
48	3	107333A_TUC_4h	29
48	3	107335A_TUC_8h	76
48	3	107359B_TUC_1h	6
48	3	107361B_TUC_2h	30
48	3	107363B_TUC_4h	65
48	3	107365B_TUC_8h	150
15	3	107329A_TUC_1h	14
15	3	107331A_TUC_2h	250
15	3	107333A_TUC_4h	891
15	3	107335A_TUC_8h	2202
15	3	107359B_TUC_1h	86
15	3	107361B_TUC_2h	628
15	3	107363B_TUC_4h	2073
15	3	107365B_TUC_8h	3336
48	4	107331A_TUC_2h	3
48	4	107333A_TUC_4h	9
48	4	107335A_TUC_8h	28
48	4	107359B_TUC_1h	3
48	4	107361B_TUC_2h	22
48	4	107363B_TUC_4h	22
48	4	107365B_TUC_8h	57
15	4	107331A_TUC_2h	12
15	4	107333A_TUC_4h	66
15	4	107335A_TUC_8h	173
15	4	107359B_TUC_1h	3
15	4	107361B_TUC_2h	57
15	4	107363B_TUC_4h	203
15	4	107365B_TUC_8h	348
48	5	107333A_TUC_4h	1
48	5	107335A_TUC_8h	4
48	5	107359B_TUC_1h	1
48	5	107361B_TUC_2h	2
48	5	107363B_TUC_4h	4
48	5	107365B_TUC_8h	1
15	5	107333A_TUC_4h	1
15	5	107335A_TUC_8h	2
15	5	107359B_TUC_1h	1
15	5	107361B_TUC_2h	2
15	5	107363B_TUC_4h	5
15	5	107365B_TUC_8h	4
65	0	107327A_TUC_0h_no4sU	3
65	0	107329A_TUC_1h	2
65	0	107357B_TUC_0h_no4sU	2
65	0	107359B_TUC_1h	1
65	0	107363B_TUC_4h	1
65	0	107365B_TUC_8h	2
32	0	107327A_TUC_0h_no4sU	64115
32	0	107329A_TUC_1h	53633
32	0	107331A_TUC_2h	45793
32	0	107333A_TUC_4h	42669
32	0	107335A_TUC_8h	37741
32	0	107357B_TUC_0h_no4sU	60081
32	0	107359B_TUC_1h	53636
32	0	107361B_TUC_2h	47910
32	0	107363B_TUC_4h	30805
32	0	107365B_TUC_8h	31616
65	1	107331A_TUC_2h	1
65	1	107335A_TUC_8h	1
32	1	107327A_TUC_0h_no4sU	700
32	1	107329A_TUC_1h	2731
32	1	107331A_TUC_2h	7536
32	1	107333A_TUC_4h	13675
32	1	107335A_TUC_8h	20559
32	1	107357B_TUC_0h_no4sU	677
32	1	107359B_TUC_1h	3379
32	1	107361B_TUC_2h	7822
32	1	107363B_TUC_4h	11701
32	1	107365B_TUC_8h	19551
32	2	107327A_TUC_0h_no4sU	9
32	2	107329A_TUC_1h	255
32	2	107331A_TUC_2h	1586
32	2	107333A_TUC_4h	3992
32	2	107335A_TUC_8h	7586
32	2	107357B_TUC_0h_no4sU	16
32	2	107359B_TUC_1h	724
32	2	107361B_TUC_2h	2730
32	2	107363B_TUC_4h	5072
32	2	107365B_TUC_8h	9200
65	3	107365B_TUC_8h	1
32	3	107327A_TUC_0h_no4sU	1
32	3	107329A_TUC_1h	26
32	3	107331A_TUC_2h	284
32	3	107333A_TUC_4h	944
32	3	107335A_TUC_8h	2080
32	3	107357B_TUC_0h_no4sU	2
32	3	107359B_TUC_1h	136
32	3	107361B_TUC_2h	869
32	3	107363B_TUC_4h	1847
32	3	107365B_TUC_8h	3407
32	4	107329A_TUC_1h	2
32	4	107331A_TUC_2h	53
32	4	107333A_TUC_4h	173
32	4	107335A_TUC_8h	427
32	4	107359B_TUC_1h	25
32	4	107361B_TUC_2h	227
32	4	107363B_TUC_4h	582
32	4	107365B_TUC_8h	961
32	5	107331A_TUC_2h	2
32	5	107333A_TUC_4h	6
32	5	107335A_TUC_8h	27
32	5	107359B_TUC_1h	2
32	5	107361B_TUC_2h	13
32	5	107363B_TUC_4h	40
32	5	107365B_TUC_8h	38
49	0	107327A_TUC_0h_no4sU	623
49	0	107329A_TUC_1h	503
49	0	107331A_TUC_2h	462
49	0	107333A_TUC_4h	274
49	0	107335A_TUC_8h	242
49	0	107357B_TUC_0h_no4sU	722
49	0	107359B_TUC_1h	590
49	0	107361B_TUC_2h	458
49	0	107363B_TUC_4h	310
49	0	107365B_TUC_8h	254
16	0	107327A_TUC_0h_no4sU	509314
16	0	107329A_TUC_1h	408290
16	0	107331A_TUC_2h	397586
16	0	107333A_TUC_4h	452122
16	0	107335A_TUC_8h	430629
16	0	107357B_TUC_0h_no4sU	412323
16	0	107359B_TUC_1h	452836
16	0	107361B_TUC_2h	406490
16	0	107363B_TUC_4h	336636
16	0	107365B_TUC_8h	361102
49	1	107327A_TUC_0h_no4sU	10
49	1	107329A_TUC_1h	45
49	1	107331A_TUC_2h	100
49	1	107333A_TUC_4h	144
49	1	107335A_TUC_8h	199
49	1	107357B_TUC_0h_no4sU	12
49	1	107359B_TUC_1h	53
49	1	107361B_TUC_2h	95
49	1	107363B_TUC_4h	156
49	1	107365B_TUC_8h	242
16	1	107327A_TUC_0h_no4sU	4366
16	1	107329A_TUC_1h	9483
16	1	107331A_TUC_2h	30835
16	1	107333A_TUC_4h	68561
16	1	107335A_TUC_8h	110648
16	1	107357B_TUC_0h_no4sU	3402
16	1	107359B_TUC_1h	12716
16	1	107361B_TUC_2h	32186
16	1	107363B_TUC_4h	63419
16	1	107365B_TUC_8h	105673
49	2	107327A_TUC_0h_no4sU	2
49	2	107329A_TUC_1h	5
49	2	107331A_TUC_2h	25
49	2	107333A_TUC_4h	60
49	2	107335A_TUC_8h	123
49	2	107359B_TUC_1h	22
49	2	107361B_TUC_2h	49
49	2	107363B_TUC_4h	109
49	2	107365B_TUC_8h	166
16	2	107327A_TUC_0h_no4sU	29
16	2	107329A_TUC_1h	361
16	2	107331A_TUC_2h	3366
16	2	107333A_TUC_4h	9770
16	2	107335A_TUC_8h	19401
16	2	107357B_TUC_0h_no4sU	12
16	2	107359B_TUC_1h	1035
16	2	107361B_TUC_2h	5207
16	2	107363B_TUC_4h	13955
16	2	107365B_TUC_8h	23842
49	3	107331A_TUC_2h	12
49	3	107333A_TUC_4h	16
49	3	107335A_TUC_8h	55
49	3	107359B_TUC_1h	3
49	3	107361B_TUC_2h	27
49	3	107363B_TUC_4h	50
49	3	107365B_TUC_8h	85
16	3	107329A_TUC_1h	14
16	3	107331A_TUC_2h	261
16	3	107333A_TUC_4h	1089
16	3	107335A_TUC_8h	2428
16	3	107359B_TUC_1h	121
16	3	107361B_TUC_2h	734
16	3	107363B_TUC_4h	2282
16	3	107365B_TUC_8h	4035
49	4	107331A_TUC_2h	2
49	4	107333A_TUC_4h	9
49	4	107335A_TUC_8h	22
49	4	107361B_TUC_2h	8
49	4	107363B_TUC_4h	24
49	4	107365B_TUC_8h	37
16	4	107331A_TUC_2h	11
16	4	107333A_TUC_4h	103
16	4	107335A_TUC_8h	210
16	4	107359B_TUC_1h	5
16	4	107361B_TUC_2h	78
16	4	107363B_TUC_4h	251
16	4	107365B_TUC_8h	440
49	5	107331A_TUC_2h	2
49	5	107335A_TUC_8h	3
49	5	107365B_TUC_8h	1
16	5	107331A_TUC_2h	1
16	5	107333A_TUC_4h	2
16	5	107335A_TUC_8h	3
16	5	107361B_TUC_2h	1
16	5	107363B_TUC_4h	10
16	5	107365B_TUC_8h	8
66	0	107327A_TUC_0h_no4sU	2
66	0	107329A_TUC_1h	1
66	0	107331A_TUC_2h	2
66	0	107333A_TUC_4h	1
66	0	107359B_TUC_1h	1
33	0	107327A_TUC_0h_no4sU	52295
33	0	107329A_TUC_1h	44043
33	0	107331A_TUC_2h	37399
33	0	107333A_TUC_4h	34002
33	0	107335A_TUC_8h	29871
33	0	107357B_TUC_0h_no4sU	49270
33	0	107359B_TUC_1h	44285
33	0	107361B_TUC_2h	39580
33	0	107363B_TUC_4h	24414
33	0	107365B_TUC_8h	25090
66	1	107361B_TUC_2h	2
66	1	107365B_TUC_8h	1
33	1	107327A_TUC_0h_no4sU	644
33	1	107329A_TUC_1h	2228
33	1	107331A_TUC_2h	6324
33	1	107333A_TUC_4h	10982
33	1	107335A_TUC_8h	16837
33	1	107357B_TUC_0h_no4sU	550
33	1	107359B_TUC_1h	2863
33	1	107361B_TUC_2h	6586
33	1	107363B_TUC_4h	9458
33	1	107365B_TUC_8h	16303
66	2	107365B_TUC_8h	2
33	2	107327A_TUC_0h_no4sU	21
33	2	107329A_TUC_1h	231
33	2	107331A_TUC_2h	1375
33	2	107333A_TUC_4h	3381
33	2	107335A_TUC_8h	6419
33	2	107357B_TUC_0h_no4sU	2
33	2	107359B_TUC_1h	602
33	2	107361B_TUC_2h	2475
33	2	107363B_TUC_4h	4331
33	2	107365B_TUC_8h	8007
33	3	107329A_TUC_1h	24
33	3	107331A_TUC_2h	234
33	3	107333A_TUC_4h	800
33	3	107335A_TUC_8h	1846
33	3	107357B_TUC_0h_no4sU	3
33	3	107359B_TUC_1h	124
33	3	107361B_TUC_2h	786
33	3	107363B_TUC_4h	1672
33	3	107365B_TUC_8h	2999
33	4	107329A_TUC_1h	1
33	4	107331A_TUC_2h	46
33	4	107333A_TUC_4h	142
33	4	107335A_TUC_8h	416
33	4	107359B_TUC_1h	24
33	4	107361B_TUC_2h	190
33	4	107363B_TUC_4h	475
33	4	107365B_TUC_8h	920
33	5	107331A_TUC_2h	2
33	5	107333A_TUC_4h	6
33	5	107335A_TUC_8h	21
33	5	107359B_TUC_1h	3
33	5	107361B_TUC_2h	11
33	5	107363B_TUC_4h	40
33	5	107365B_TUC_8h	53
50	0	107327A_TUC_0h_no4sU	418
50	0	107329A_TUC_1h	370
50	0	107331A_TUC_2h	329
50	0	107333A_TUC_4h	219
50	0	107335A_TUC_8h	161
50	0	107357B_TUC_0h_no4sU	518
50	0	107359B_TUC_1h	413
50	0	107361B_TUC_2h	339
50	0	107363B_TUC_4h	222
50	0	107365B_TUC_8h	189
17	0	107327A_TUC_0h_no4sU	477567
17	0	107329A_TUC_1h	381224
17	0	107331A_TUC_2h	369281
17	0	107333A_TUC_4h	417224
17	0	107335A_TUC_8h	395110
17	0	107357B_TUC_0h_no4sU	387846
17	0	107359B_TUC_1h	417900
17	0	107361B_TUC_2h	378921
17	0	107363B_TUC_4h	308629
17	0	107365B_TUC_8h	328719
50	1	107327A_TUC_0h_no4sU	8
50	1	107329A_TUC_1h	31
50	1	107331A_TUC_2h	84
50	1	107333A_TUC_4h	107
50	1	107335A_TUC_8h	125
50	1	107357B_TUC_0h_no4sU	15
50	1	107359B_TUC_1h	38
50	1	107361B_TUC_2h	93
50	1	107363B_TUC_4h	94
50	1	107365B_TUC_8h	173
17	1	107327A_TUC_0h_no4sU	4300
17	1	107329A_TUC_1h	9375
17	1	107331A_TUC_2h	30405
17	1	107333A_TUC_4h	67537
17	1	107335A_TUC_8h	108388
17	1	107357B_TUC_0h_no4sU	3448
17	1	107359B_TUC_1h	12577
17	1	107361B_TUC_2h	32527
17	1	107363B_TUC_4h	61471
17	1	107365B_TUC_8h	102984
50	2	107327A_TUC_0h_no4sU	1
50	2	107329A_TUC_1h	9
50	2	107331A_TUC_2h	20
50	2	107333A_TUC_4h	38
50	2	107335A_TUC_8h	88
50	2	107357B_TUC_0h_no4sU	1
50	2	107359B_TUC_1h	16
50	2	107361B_TUC_2h	38
50	2	107363B_TUC_4h	67
50	2	107365B_TUC_8h	117
17	2	107327A_TUC_0h_no4sU	27
17	2	107329A_TUC_1h	407
17	2	107331A_TUC_2h	3400
17	2	107333A_TUC_4h	10255
17	2	107335A_TUC_8h	20366
17	2	107357B_TUC_0h_no4sU	27
17	2	107359B_TUC_1h	1115
17	2	107361B_TUC_2h	5773
17	2	107363B_TUC_4h	14215
17	2	107365B_TUC_8h	24486
50	3	107329A_TUC_1h	2
50	3	107331A_TUC_2h	5
50	3	107333A_TUC_4h	21
50	3	107335A_TUC_8h	39
50	3	107359B_TUC_1h	4
50	3	107361B_TUC_2h	18
50	3	107363B_TUC_4h	41
50	3	107365B_TUC_8h	60
17	3	107327A_TUC_0h_no4sU	1
17	3	107329A_TUC_1h	19
17	3	107331A_TUC_2h	310
17	3	107333A_TUC_4h	1259
17	3	107335A_TUC_8h	2776
17	3	107359B_TUC_1h	107
17	3	107361B_TUC_2h	859
17	3	107363B_TUC_4h	2370
17	3	107365B_TUC_8h	4282
50	4	107333A_TUC_4h	5
50	4	107335A_TUC_8h	19
50	4	107359B_TUC_1h	3
50	4	107361B_TUC_2h	6
50	4	107363B_TUC_4h	13
50	4	107365B_TUC_8h	27
17	4	107331A_TUC_2h	25
17	4	107333A_TUC_4h	98
17	4	107335A_TUC_8h	257
17	4	107359B_TUC_1h	8
17	4	107361B_TUC_2h	97
17	4	107363B_TUC_4h	289
17	4	107365B_TUC_8h	544
50	5	107333A_TUC_4h	1
50	5	107361B_TUC_2h	2
50	5	107363B_TUC_4h	6
50	5	107365B_TUC_8h	2
17	5	107331A_TUC_2h	1
17	5	107335A_TUC_8h	2
17	5	107359B_TUC_1h	1
17	5	107361B_TUC_2h	3
17	5	107363B_TUC_4h	8
17	5	107365B_TUC_8h	11
67	0	107327A_TUC_0h_no4sU	2
67	0	107357B_TUC_0h_no4sU	2
67	0	107359B_TUC_1h	1
67	0	107361B_TUC_2h	2
34	0	107327A_TUC_0h_no4sU	43391
34	0	107329A_TUC_1h	36411
34	0	107331A_TUC_2h	30485
34	0	107333A_TUC_4h	27733
34	0	107335A_TUC_8h	23838
34	0	107357B_TUC_0h_no4sU	41111
34	0	107359B_TUC_1h	36188
34	0	107361B_TUC_2h	32425
34	0	107363B_TUC_4h	20146
34	0	107365B_TUC_8h	20472
67	1	107361B_TUC_2h	1
1	0	107327A_TUC_0h_no4sU	445836
1	0	107329A_TUC_1h	349650
1	0	107331A_TUC_2h	393285
1	0	107333A_TUC_4h	465585
1	0	107335A_TUC_8h	481993
1	0	107357B_TUC_0h_no4sU	344830
1	0	107359B_TUC_1h	476403
1	0	107361B_TUC_2h	390985
1	0	107363B_TUC_4h	415614
1	0	107365B_TUC_8h	441307
34	1	107327A_TUC_0h_no4sU	515
34	1	107329A_TUC_1h	1949
34	1	107331A_TUC_2h	5299
34	1	107333A_TUC_4h	9344
34	1	107335A_TUC_8h	13868
34	1	107357B_TUC_0h_no4sU	481
34	1	107359B_TUC_1h	2468
34	1	107361B_TUC_2h	5725
34	1	107363B_TUC_4h	7840
34	1	107365B_TUC_8h	13596
1	1	107327A_TUC_0h_no4sU	115
1	1	107329A_TUC_1h	264
1	1	107331A_TUC_2h	1085
1	1	107333A_TUC_4h	2694
1	1	107335A_TUC_8h	4438
1	1	107357B_TUC_0h_no4sU	73
1	1	107359B_TUC_1h	419
1	1	107361B_TUC_2h	1219
1	1	107363B_TUC_4h	3001
1	1	107365B_TUC_8h	4842
34	2	107327A_TUC_0h_no4sU	8
34	2	107329A_TUC_1h	217
34	2	107331A_TUC_2h	1220
34	2	107333A_TUC_4h	2875
34	2	107335A_TUC_8h	5546
34	2	107357B_TUC_0h_no4sU	12
34	2	107359B_TUC_1h	508
34	2	107361B_TUC_2h	2112
34	2	107363B_TUC_4h	3938
34	2	107365B_TUC_8h	6887
34	3	107329A_TUC_1h	22
34	3	107331A_TUC_2h	192
34	3	107333A_TUC_4h	751
34	3	107335A_TUC_8h	1681
34	3	107359B_TUC_1h	122
34	3	107361B_TUC_2h	657
34	3	107363B_TUC_4h	1515
34	3	107365B_TUC_8h	2726
34	4	107329A_TUC_1h	3
34	4	107331A_TUC_2h	42
34	4	107333A_TUC_4h	128
34	4	107335A_TUC_8h	391
34	4	107359B_TUC_1h	21
34	4	107361B_TUC_2h	217
34	4	107363B_TUC_4h	459
34	4	107365B_TUC_8h	839
34	5	107331A_TUC_2h	1
34	5	107333A_TUC_4h	5
34	5	107335A_TUC_8h	16
34	5	107359B_TUC_1h	1
34	5	107361B_TUC_2h	13
34	5	107363B_TUC_4h	38
34	5	107365B_TUC_8h	49
51	0	107327A_TUC_0h_no4sU	277
51	0	107329A_TUC_1h	256
51	0	107331A_TUC_2h	198
51	0	107333A_TUC_4h	125
51	0	107335A_TUC_8h	107
51	0	107357B_TUC_0h_no4sU	343
51	0	107359B_TUC_1h	270
51	0	107361B_TUC_2h	185
51	0	107363B_TUC_4h	138
51	0	107365B_TUC_8h	108
18	0	107327A_TUC_0h_no4sU	442646
18	0	107329A_TUC_1h	356339
18	0	107331A_TUC_2h	339909
18	0	107333A_TUC_4h	382926
18	0	107335A_TUC_8h	360309
18	0	107357B_TUC_0h_no4sU	363888
18	0	107359B_TUC_1h	385052
18	0	107361B_TUC_2h	350982
18	0	107363B_TUC_4h	280372
18	0	107365B_TUC_8h	298609
51	1	107327A_TUC_0h_no4sU	9
51	1	107329A_TUC_1h	13
51	1	107331A_TUC_2h	53
51	1	107333A_TUC_4h	70
51	1	107335A_TUC_8h	72
51	1	107357B_TUC_0h_no4sU	5
51	1	107359B_TUC_1h	30
51	1	107361B_TUC_2h	45
51	1	107363B_TUC_4h	86
51	1	107365B_TUC_8h	108
18	1	107327A_TUC_0h_no4sU	3945
18	1	107329A_TUC_1h	9251
18	1	107331A_TUC_2h	29877
18	1	107333A_TUC_4h	65119
18	1	107335A_TUC_8h	103808
18	1	107357B_TUC_0h_no4sU	3237
18	1	107359B_TUC_1h	12229
18	1	107361B_TUC_2h	30942
18	1	107363B_TUC_4h	58671
18	1	107365B_TUC_8h	98055
51	2	107327A_TUC_0h_no4sU	1
51	2	107329A_TUC_1h	2
51	2	107331A_TUC_2h	17
51	2	107333A_TUC_4h	31
51	2	107335A_TUC_8h	61
51	2	107359B_TUC_1h	8
51	2	107361B_TUC_2h	26
51	2	107363B_TUC_4h	53
51	2	107365B_TUC_8h	81
18	2	107327A_TUC_0h_no4sU	21
18	2	107329A_TUC_1h	444
18	2	107331A_TUC_2h	3628
18	2	107333A_TUC_4h	10678
18	2	107335A_TUC_8h	20712
18	2	107357B_TUC_0h_no4sU	15
18	2	107359B_TUC_1h	1067
18	2	107361B_TUC_2h	5687
18	2	107363B_TUC_4h	14189
18	2	107365B_TUC_8h	24861
51	3	107329A_TUC_1h	1
51	3	107331A_TUC_2h	5
51	3	107333A_TUC_4h	10
51	3	107335A_TUC_8h	32
51	3	107359B_TUC_1h	2
51	3	107361B_TUC_2h	9
51	3	107363B_TUC_4h	30
51	3	107365B_TUC_8h	46
18	3	107329A_TUC_1h	17
18	3	107331A_TUC_2h	353
18	3	107333A_TUC_4h	1357
18	3	107335A_TUC_8h	3034
18	3	107357B_TUC_0h_no4sU	1
18	3	107359B_TUC_1h	138
18	3	107361B_TUC_2h	972
18	3	107363B_TUC_4h	2711
18	3	107365B_TUC_8h	4763
51	4	107333A_TUC_4h	4
51	4	107335A_TUC_8h	15
51	4	107361B_TUC_2h	9
51	4	107363B_TUC_4h	12
51	4	107365B_TUC_8h	15
18	4	107329A_TUC_1h	1
18	4	107331A_TUC_2h	30
18	4	107333A_TUC_4h	107
18	4	107335A_TUC_8h	320
18	4	107359B_TUC_1h	14
18	4	107361B_TUC_2h	100
18	4	107363B_TUC_4h	334
18	4	107365B_TUC_8h	640
51	5	107331A_TUC_2h	1
51	5	107335A_TUC_8h	1
51	5	107361B_TUC_2h	2
51	5	107363B_TUC_4h	4
51	5	107365B_TUC_8h	2
18	5	107333A_TUC_4h	3
18	5	107335A_TUC_8h	12
18	5	107361B_TUC_2h	2
18	5	107363B_TUC_4h	9
18	5	107365B_TUC_8h	5
68	0	107329A_TUC_1h	1
68	0	107357B_TUC_0h_no4sU	1
35	0	107327A_TUC_0h_no4sU	34377
35	0	107329A_TUC_1h	29122
35	0	107331A_TUC_2h	24769
35	0	107333A_TUC_4h	21819
35	0	107335A_TUC_8h	18385
35	0	107357B_TUC_0h_no4sU	33529
35	0	107359B_TUC_1h	29544
35	0	107361B_TUC_2h	26173
35	0	107363B_TUC_4h	15877
35	0	107365B_TUC_8h	16307
68	1	107335A_TUC_8h	1
68	1	107363B_TUC_4h	1
2	0	107327A_TUC_0h_no4sU	470843
2	0	107329A_TUC_1h	369377
2	0	107331A_TUC_2h	412757
2	0	107333A_TUC_4h	487465
2	0	107335A_TUC_8h	502219
2	0	107357B_TUC_0h_no4sU	362555
2	0	107359B_TUC_1h	498901
2	0	107361B_TUC_2h	408845
2	0	107363B_TUC_4h	431352
2	0	107365B_TUC_8h	456519
35	1	107327A_TUC_0h_no4sU	381
35	1	107329A_TUC_1h	1593
35	1	107331A_TUC_2h	4362
35	1	107333A_TUC_4h	7485
35	1	107335A_TUC_8h	11535
35	1	107357B_TUC_0h_no4sU	399
35	1	107359B_TUC_1h	2141
35	1	107361B_TUC_2h	4720
35	1	107363B_TUC_4h	6478
35	1	107365B_TUC_8h	11125
68	2	107361B_TUC_2h	1
